hit_id,sent_text,lemma_window,colloc,sent_id,prev_sent,token_str,lemma_str,next_sent,neg_lemma,adv_lemma,adj_lemma,neg_form,adv_form,adj_form,neg_index,adv_index,adj_index,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,category
nyt_eng_20100214_0037_7:46-47-48,"So , grab a C-SPAN camera , slide into a back booth at Mort 's , and listen to Mort Medway and Jules Litwak , son of Bea , as he calls himself , talk about the good old days , and why they 're still not that bad .","so , grab a C-SPAN camera , slide into a back booth at Mort 's , and listen to Mort Medway and Jules Litwak , son of Bea , as he call himself , talk about the good old day , and why they be still not that bad .",,nyt_eng_20100214_0037_7,Thirty years is about the average .,"so , grab a C-SPAN camera , slide into a back booth at Mort 's , and listen to Mort Medway and Jules Litwak , son of Bea , as he calls himself , talk about the good old days , and why they 're still not that bad .","so , grab a C-SPAN camera , slide into a back booth at Mort 's , and listen to Mort Medway and Jules Litwak , son of Bea , as he call himself , talk about the good old day , and why they be still not that bad .","-LBQ-  We used to be so busy we had two cashiers going at one time ,  -RDQ-  Mort 's saying .",not,that,bad,not,that,bad,46,47,48,"{'lemma': 'bad', 'ix': 48, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'talk'}","{'lemma': 'not', 'ix': 46, 'xpos': 'RB', 'deprel': 'neg', 'head': 'bad'}",neg,"{'lemma': 'bad', 'ix': 48, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'talk'}","{'lemma': 'that', 'ix': 47, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'bad'}",advmod,nyt_eng_201002,46-47-48,immediateNeg
nyt_eng_20100214_0029_4:15-16-17,"This big novel , a finalist for the 2008 Man Booker prize , follows two not quite upper-middle-class families , neighbors in the northern English city of Sheffield , from the 1970s through the '90s .","this big novel , a finalist for the 2008 Man Booker prize , follow two not quite upper-middle-class family , neighbor in the northern english city of Sheffield , from the 1970 through the '90 .",,nyt_eng_20100214_0029_4,"-LRB- Anchor , $ 16.95 . -RRB-","this big novel , a finalist for the 2008 Man Booker prize , follows two not quite upper-middle-class families , neighbors in the northern English city of Sheffield , from the 1970s through the '90s .","this big novel , a finalist for the 2008 Man Booker prize , follow two not quite upper-middle-class family , neighbor in the northern english city of Sheffield , from the 1970 through the '90 .","Full of detail and Dickensian minor characters , the novel suggests that the British obsession with domestic correctness is underscored by a desire for violence .",not,quite,upper-middle-class,not,quite,upper-middle-class,15,16,17,"{'lemma': 'upper-middle-class', 'ix': 17, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'family'}","{'lemma': 'not', 'ix': 15, 'xpos': 'RB', 'deprel': 'neg', 'head': 'upper-middle-class'}",neg,"{'lemma': 'upper-middle-class', 'ix': 17, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'family'}","{'lemma': 'quite', 'ix': 16, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'upper-middle-class'}",advmod,nyt_eng_201002,15-16-17,immediateNeg
nyt_eng_20100214_0022_23:23-24-25,"-LBQ-  All indications on the Hill are that reform will be done in 2010 ,  -RDQ-  he said ,  -LBQ-  but it 's not as certain that it will be done retroactively .  -RDQ-","`` all indication on the Hill be that reform will be do in 2010 , '' he say , `` but it be not as certain that it will be do retroactively . ''",,nyt_eng_20100214_0022_23,"Justin Ransome , a partner at Grant Thornton , foresees some rules revision , but perhaps not an attempt to turn back the clock .","`` All indications on the Hill are that reform will be done in 2010 , '' he said , `` but it 's not as certain that it will be done retroactively . ''","`` all indication on the Hill be that reform will be do in 2010 , '' he say , `` but it be not as certain that it will be do retroactively . ''","Tax specialists say that doing nothing would be the worst outcome , as it would increase the chance that rules approved for 2011 , which call for more onerous conditions than in previous years , would be put into effect and remain .",not,as,certain,not,as,certain,23,24,25,"{'lemma': 'certain', 'ix': 25, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'be'}","{'lemma': 'not', 'ix': 23, 'xpos': 'RB', 'deprel': 'neg', 'head': 'certain'}",neg,"{'lemma': 'certain', 'ix': 25, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'be'}","{'lemma': 'as', 'ix': 24, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'certain'}",advmod,nyt_eng_201002,23-24-25,immediateNeg
nyt_eng_20100214_0019_43:30-32-33,While we might think that everybody hates the tax code -- judging from all the noise at rallies and on cable news shows -- surveys show that most people are n't all that upset about what they 're paying to Uncle Sam .,while we might think that everybody hate the tax code -- judge from all the noise at rally and on cable news show -- survey show that most people be not all that upset about what they 're pay to Uncle Sam .,,nyt_eng_20100214_0019_43,"Well , maybe .",while we might think that everybody hates the tax code -- judging from all the noise at rallies and on cable news shows -- surveys show that most people are n't all that upset about what they 're paying to Uncle Sam .,while we might think that everybody hate the tax code -- judge from all the noise at rally and on cable news show -- survey show that most people be not all that upset about what they 're pay to Uncle Sam .,"Last April , a Gallup Poll found that 61 percent of Americans called the amount that they pay in taxes  -LBQ-  fair .  -RDQ-",n't,that,upset,n't,that,upset,30,32,33,"{'lemma': 'upset', 'ix': 33, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'show'}","{'lemma': 'not', 'ix': 30, 'xpos': 'RB', 'deprel': 'neg', 'head': 'upset'}",neg,"{'lemma': 'upset', 'ix': 33, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'show'}","{'lemma': 'that', 'ix': 32, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'upset'}",advmod,nyt_eng_201002,30-32-33,immediateNeg
nyt_eng_20100214_0018_8:9-10-11,"Still , the 2010 rules for the AMT are not yet clear , and it may still be hard to calculate when , or if , an energy-efficient purchase is paying for itself .","still , the 2010 rule for the AMT be not yet clear , and it may still be hard to calculate when , or if , a energy-efficient purchase is pay for itself .",,nyt_eng_20100214_0018_8,"Not only do these tax breaks offer bigger savings when compared with those of previous years , but some people can use them to offset the alternative minimum tax for 2009 .","still , the 2010 rules for the AMT are not yet clear , and it may still be hard to calculate when , or if , an energy-efficient purchase is paying for itself .","still , the 2010 rule for the AMT be not yet clear , and it may still be hard to calculate when , or if , a energy-efficient purchase is pay for itself .",Here is an overview of energy-saving tax credits for individuals  -COL-,not,yet,clear,not,yet,clear,9,10,11,"{'lemma': 'clear', 'ix': 11, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 9, 'xpos': 'RB', 'deprel': 'neg', 'head': 'clear'}",neg,"{'lemma': 'clear', 'ix': 11, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'yet', 'ix': 10, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}",advmod,nyt_eng_201002,9-10-11,immediateNeg
nyt_eng_20100214_0016_1:4-5-6,Industrial food production is not very fashionable right now .,industrial food production be not very fashionable right now .,,nyt_eng_20100214_0016_1,,industrial food production is not very fashionable right now .,industrial food production be not very fashionable right now .,Three books by Michael Pollan criticizing the system of giant corporate farms and food factories have topped the best-seller lists .,not,very,fashionable,not,very,fashionable,4,5,6,"{'lemma': 'fashionable', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'fashionable'}",neg,"{'lemma': 'fashionable', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'very', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'fashionable'}",advmod,nyt_eng_201002,4-5-6,immediateNeg
nyt_eng_20100214_0012_100:19-20-21,You have to wonder  -COL-  Why do the thousands of owner-handlers compete if they believe that the fight is n't totally fair ?,you have to wonder : why do the thousand of owner-handlers compete if they believe that the fight be not totally fair ?,,nyt_eng_20100214_0012_100,"Pound calls Paul Flores , who grooms Sloan , an artist , saying  -LBQ-  he 'd be a sculptor  -RDQ-  if he was n't working with dogs .",you have to wonder : Why do the thousands of owner-handlers compete if they believe that the fight is n't totally fair ?,you have to wonder : why do the thousand of owner-handlers compete if they believe that the fight be not totally fair ?,"-LBQ-  It 's gets us out of the house on the weekends ,  -RDQ-  says Culpepper .",n't,totally,fair,n't,totally,fair,19,20,21,"{'lemma': 'fair', 'ix': 21, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'believe'}","{'lemma': 'not', 'ix': 19, 'xpos': 'RB', 'deprel': 'neg', 'head': 'fair'}",neg,"{'lemma': 'fair', 'ix': 21, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'believe'}","{'lemma': 'totally', 'ix': 20, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'fair'}",advmod,nyt_eng_201002,19-20-21,immediateNeg
nyt_eng_20100214_0009_22:16-17-18,"That means the government can run budget deficits in perpetuity , as long as they are not too large .","that mean the government can run budget deficit in perpetuity , as long as they be not too large .",,nyt_eng_20100214_0009_22,"If the government 's debts grow at or below that pace , servicing the debt will not become a major problem .","that means the government can run budget deficits in perpetuity , as long as they are not too large .","that mean the government can run budget deficit in perpetuity , as long as they be not too large .",Recent history illustrates this principle .,not,too,large,not,too,large,16,17,18,"{'lemma': 'large', 'ix': 18, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'long'}","{'lemma': 'not', 'ix': 16, 'xpos': 'RB', 'deprel': 'neg', 'head': 'large'}",neg,"{'lemma': 'large', 'ix': 18, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'long'}","{'lemma': 'too', 'ix': 17, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'large'}",advmod,nyt_eng_201002,16-17-18,immediateNeg
nyt_eng_20100214_0005_55:10-11-12,"As glib as such connections can seem , they are not always unfounded .","as glib as such connection can seem , they be not always unfounded .",,nyt_eng_20100214_0005_55,"-LBQ-  Every Roman Polanski movie has a theme  -COL-  corruption meeting innocence over water ,  -RDQ-  he says in Marina Zenovich 's 2008 documentary  -LBQ-  Roman Polanski  -COL-  Wanted and Desired ,  -RDQ-  noting that Polanski had seduced his under-age quarry in a Jacuzzi .","as glib as such connections can seem , they are not always unfounded .","as glib as such connection can seem , they be not always unfounded .",Especially in times of distress Polanski has been drawn to material that might seem personally difficult .,not,always,unfounded,not,always,unfounded,10,11,12,"{'lemma': 'unfounded', 'ix': 12, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 10, 'xpos': 'RB', 'deprel': 'neg', 'head': 'unfounded'}",neg,"{'lemma': 'unfounded', 'ix': 12, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'always', 'ix': 11, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'unfounded'}",advmod,nyt_eng_201002,10-11-12,immediateNeg
nyt_eng_20100214_0004_41:37-40-41,"He said Gervais and Merchant occasionally gang up on him , but  -LBQ-  there 's some unwritten rule that if you 're mates , you can say what you want to each other , and you do n't really get that annoyed about it .  -RDQ-","he say Gervais and Merchant occasionally gang up on he , but `` there be some unwritten rule that if you be mate , you can say what you want to each other , and you do not really get that annoyed about it . ''",,nyt_eng_20100214_0004_41,"He added ,  -LBQ-  He might be good at all the acting and all that , but I 'd probably survive longer .  -RDQ-","he said Gervais and Merchant occasionally gang up on him , but `` there 's some unwritten rule that if you 're mates , you can say what you want to each other , and you do n't really get that annoyed about it . ''","he say Gervais and Merchant occasionally gang up on he , but `` there be some unwritten rule that if you be mate , you can say what you want to each other , and you do not really get that annoyed about it . ''","The runaway success of the program probably helped take the edge off , too .",n't,that,annoyed,n't,that,annoyed,37,40,41,"{'lemma': 'annoyed', 'ix': 41, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'say'}","{'lemma': 'not', 'ix': 37, 'xpos': 'RB', 'deprel': 'neg', 'head': 'annoyed'}",neg,"{'lemma': 'annoyed', 'ix': 41, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'say'}","{'lemma': 'that', 'ix': 40, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'annoyed'}",advmod,nyt_eng_201002,37-40-41,immediateNeg
nyt_eng_20100213_0164_16:1-3-4,Do n't be too aggressive .,.,,nyt_eng_20100213_0164_16,Do n't be too nervous .,do n't be too aggressive .,do not be too aggressive .,"By the time I started picking it up , it was a little too late already .  -RDQ-",n't,too,aggressive,n't,too,aggressive,1,3,4,"{'lemma': 'aggressive', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 1, 'xpos': 'RB', 'deprel': 'neg', 'head': 'aggressive'}",neg,"{'lemma': 'aggressive', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'too', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'aggressive'}",advmod,nyt_eng_201002,1-3-4,immediateNeg
nyt_eng_20100213_0164_15:1-3-4,Do n't be too nervous .,.,,nyt_eng_20100213_0164_15,Take it easy .,do n't be too nervous .,do not be too nervous .,Do n't be too aggressive .,n't,too,nervous,n't,too,nervous,1,3,4,"{'lemma': 'nervous', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 1, 'xpos': 'RB', 'deprel': 'neg', 'head': 'nervous'}",neg,"{'lemma': 'nervous', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'too', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'nervous'}",advmod,nyt_eng_201002,1-3-4,immediateNeg
nyt_eng_20100213_0163_40:14-16-17,She probably would have been fine skipping Saturday 's race if her sponsors had n't gotten overly excited about her sixth-place finish in an ARCA race last week .,she probably would have be fine skip Saturday 's race if she sponsor had not get overly excited about she sixth-place finish in a ARCA race last week .,,nyt_eng_20100213_0163_40,And she was smart enough to ease her way into NASCAR through the Nationwide series .,she probably would have been fine skipping Saturday 's race if her sponsors had n't gotten overly excited about her sixth-place finish in an ARCA race last week .,she probably would have be fine skip Saturday 's race if she sponsor had not get overly excited about she sixth-place finish in a ARCA race last week .,"Even in Saturday 's race , Patrick avoided the temptation of taking chances to prove herself .",n't,overly,excited,n't,overly,excited,14,16,17,"{'lemma': 'excited', 'ix': 17, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'skip'}","{'lemma': 'not', 'ix': 14, 'xpos': 'RB', 'deprel': 'neg', 'head': 'excited'}",neg,"{'lemma': 'excited', 'ix': 17, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'skip'}","{'lemma': 'overly', 'ix': 16, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'excited'}",advmod,nyt_eng_201002,14-16-17,immediateNeg
