hit_id,colloc,sent_text,neg_form,adv_form,adj_form,text_window,sent_id,prev_sent,sent_text,token_str,lemma_str,next_sent,neg_lemma,adv_lemma,adj_lemma,neg_index,adv_index,adj_index,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,colloc,category
nyt_eng_20040215_0023_3:23-24-25,more_needed,"The idea has been to add a blast of  -LBQ-  oxygen ,  -RDQ-  as Peruvians put it , and restore confidence _ something never more needed than now , with Toledo 's popularity rating at just 7 percent in greater Lima in the wake of a string of scandals over nepotism and corruption , and personal gaffes .",never,more,needed,_ something never more needed than now,nyt_eng_20040215_0023_3,"Since his election in 2001 , Toledo has gone through three major Cabinet shakeups , shuffling his 16 executive department heads whenever his government has hit a difficult stretch , as well as four prime ministers .","The idea has been to add a blast of  -LBQ-  oxygen ,  -RDQ-  as Peruvians put it , and restore confidence _ something never more needed than now , with Toledo 's popularity rating at just 7 percent in greater Lima in the wake of a string of scandals over nepotism and corruption , and personal gaffes .","the idea has been to add a blast of `` oxygen , '' as Peruvians put it , and restore confidence _ something never more needed than now , with Toledo 's popularity rating at just 7 percent in greater Lima in the wake of a string of scandals over nepotism and corruption , and personal gaffes .","the idea has be to add a blast of `` oxygen , '' as peruvian put it , and restore confidence _ something never more needed than now , with Toledo 's popularity rating at just 7 percent in greater lima in the wake of a string of scandal over nepotism and corruption , and personal gaffe .",But political analysts and some former Cabinet members say that Toledo 's new Cabinet could well be his last .,never,more,needed,23,24,25,"{'lemma': 'needed', 'ix': 25, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'something'}","{'lemma': 'never', 'ix': 23, 'xpos': 'RB', 'deprel': 'neg', 'head': 'needed'}",neg,"{'lemma': 'needed', 'ix': 25, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'something'}","{'lemma': 'more', 'ix': 24, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'needed'}",advmod,nyt_eng_200402,23-24-25,more_needed,immediateNeg
nyt_eng_20040215_0017_3:24-30-31,too_apt,"PASSION-RELIG-DEBATE _ Mel Gibson 's movie  -LBQ-  The Passion of the Christ  -RDQ-  has ignited a firestorm over whether the film is , if not actually anti-Semitic , then all too apt for anti-Semitic exploitation .",not,too,apt,", if not actually anti-Semitic , then all too apt for anti-Semitic",nyt_eng_20040215_0017_3,A PRIMER TO MEL GIBSON 'S ` PASSION ',"PASSION-RELIG-DEBATE _ Mel Gibson 's movie  -LBQ-  The Passion of the Christ  -RDQ-  has ignited a firestorm over whether the film is , if not actually anti-Semitic , then all too apt for anti-Semitic exploitation .","PASSION-RELIG-DEBATE _ Mel Gibson 's movie `` The Passion of the Christ '' has ignited a firestorm over whether the film is , if not actually anti-Semitic , then all too apt for anti-Semitic exploitation .","PASSION-RELIG-DEBATE _ Mel Gibson 's movie `` the Passion of the Christ '' has ignite a firestorm over whether the film be , if not actually anti-semitic , then all too apt for anti-semitic exploitation .","Now , as The New York Times reports , the controversy has led the producers to delete a Gospel quotation that historically has fomented anti-Semitism .",not,too,apt,24,30,31,"{'lemma': 'apt', 'ix': 31, 'xpos': 'JJ', 'deprel': 'pcomp', 'head': 'over'}","{'lemma': 'not', 'ix': 24, 'xpos': 'RB', 'deprel': 'advcl', 'head': 'apt'}",advcl,"{'lemma': 'apt', 'ix': 31, 'xpos': 'JJ', 'deprel': 'pcomp', 'head': 'over'}","{'lemma': 'too', 'ix': 30, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'apt'}",advmod,nyt_eng_200402,24-30-31,too_apt,immediateNeg
nyt_eng_20040215_0013_5:4-5-6,as_varied,"While the game is n't as varied or deep as regular pro football games ,  -LBQ-  Street  -RDQ-  does have a good create-a-team mode as well as an addictive  -LBQ-  Challenge  -RDQ-  mode for unlocking secret items like jerseys and new play modes .",n't,as,varied,game is n't as varied or deep,nyt_eng_20040215_0013_5,"The 7-on-7 gameplay is fast and furious , with a variety of  -LBQ-  Style  -RDQ-  moves that reward you points for hot dogging your way to the end zone .","While the game is n't as varied or deep as regular pro football games ,  -LBQ-  Street  -RDQ-  does have a good create-a-team mode as well as an addictive  -LBQ-  Challenge  -RDQ-  mode for unlocking secret items like jerseys and new play modes .","while the game is n't as varied or deep as regular pro football games , `` Street '' does have a good create-a-team mode as well as an addictive `` Challenge '' mode for unlocking secret items like jerseys and new play modes .","while the game be not as varied or deep as regular pro football game , `` Street '' does have a good create-a-team mode as well as a addictive `` Challenge '' mode for unlock secret item like jersey and new play mode .","The game features online play only for PlayStation2 , but that 's not a huge strike against it _ the best way to play  -LBQ-  Street  -RDQ-  is in the living room with a group of trash-talking friends .",n't,as,varied,4,5,6,"{'lemma': 'varied', 'ix': 6, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'have'}","{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'varied'}",neg,"{'lemma': 'varied', 'ix': 6, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'have'}","{'lemma': 'as', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'varied'}",advmod,nyt_eng_200402,4-5-6,as_varied,immediateNeg
nyt_eng_20040215_0009_9:19-20-21,always_appealing,"As appealing as a 2-1 result in Game 4 of the Eastern Conference Finals can be , it 's not always appealing in Game 44 of the regular season .",not,always,appealing,it 's not always appealing in Game,nyt_eng_20040215_0009_9,-LBQ-  It 's liku telliog alie he ca n't play the puck behind the net because this game needs goals like a desert needs water .,"As appealing as a 2-1 result in Game 4 of the Eastern Conference Finals can be , it 's not always appealing in Game 44 of the regular season .","as appealing as a 2-1 result in Game 4 of the Eastern Conference Finals can be , it 's not always appealing in Game 44 of the regular season .","as appealing as a 2-1 result in Game 4 of the Eastern Conference Finals can be , it be not always appealing in game 44 of the regular season .","Besides , there are no guarantees txd3i changes will produce consistent 5-4 results .",not,always,appealing,19,20,21,"{'lemma': 'appealing', 'ix': 21, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 19, 'xpos': 'RB', 'deprel': 'neg', 'head': 'appealing'}",neg,"{'lemma': 'appealing', 'ix': 21, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'always', 'ix': 20, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'appealing'}",advmod,nyt_eng_200402,19-20-21,always_appealing,immediateNeg
nyt_eng_20040214_0025_14:28-29-30,as_independent,"But he is still an Eisner loyalist , and as the go-to man for vetting alternative Comcast bids and setting the board 's overall agenda , he is n't as independent as he could be .",n't,as,independent,he is n't as independent as he,nyt_eng_20040214_0025_14,"Disney 's appointed presiding board member , former Senate Majority Leader and Eisner champion George Mitchell , gave up a separate appointment as a Disney consultant and stopped doing legal work for the company .","But he is still an Eisner loyalist , and as the go-to man for vetting alternative Comcast bids and setting the board 's overall agenda , he is n't as independent as he could be .","but he is still an Eisner loyalist , and as the go-to man for vetting alternative Comcast bids and setting the board 's overall agenda , he is n't as independent as he could be .","but he be still a eisner loyalist , and as the go-to man for vet alternative Comcast bid and set the board 's overall agenda , he be not as independent as he could be .","-LBQ-  There 's a huge pressure on the independent directors to go to Eisner and say , What are you going to do to get -LRB- the bid -RRB- up ?  -RDQ-  said Runkel .",n't,as,independent,28,29,30,"{'lemma': 'independent', 'ix': 30, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'loyalist'}","{'lemma': 'not', 'ix': 28, 'xpos': 'RB', 'deprel': 'neg', 'head': 'independent'}",neg,"{'lemma': 'independent', 'ix': 30, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'loyalist'}","{'lemma': 'as', 'ix': 29, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'independent'}",advmod,nyt_eng_200402,28-29-30,as_independent,immediateNeg
nyt_eng_20040214_0025_9:9-10-11,completely_implausible,"Still , the prospect of a management shake-up is n't completely implausible .",n't,completely,implausible,shake-up is n't completely implausible .,nyt_eng_20040214_0025_9,"Industry watchers say , however , that the board is very firmly in Eisner 's pocket , and that any show of disunity would hurt everybody involved because it would turn off alternative bidders .","Still , the prospect of a management shake-up is n't completely implausible .","still , the prospect of a management shake-up is n't completely implausible .","still , the prospect of a management shake-up be not completely implausible .","Institutional Shareholder Services , Inc. , which makes recommendations on proxy votes and corporate governance , advised last week that shareholders vote against Eisner at the meeting as a signal that real boardroom change is needed .",n't,completely,implausible,9,10,11,"{'lemma': 'implausible', 'ix': 11, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 9, 'xpos': 'RB', 'deprel': 'neg', 'head': 'implausible'}",neg,"{'lemma': 'implausible', 'ix': 11, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'completely', 'ix': 10, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'implausible'}",advmod,nyt_eng_200402,9-10-11,completely_implausible,immediateNeg
nyt_eng_20040214_0021_11:9-10-11,currently_exempt,"Wie , like her Curtis Cup colleagues , is not currently exempt into the Open , that free pass having been done away with in 2002 .",not,currently,exempt,", is not currently exempt into the",nyt_eng_20040214_0021_11,"When she was recently named the youngest member ever for a US Curtis Cup team , Wie remained a very hot topic , but one thing to keep in mind is thrchards in South Hadley .","Wie , like her Curtis Cup colleagues , is not currently exempt into the Open , that free pass having been done away with in 2002 .","Wie , like her Curtis Cup colleagues , is not currently exempt into the Open , that free pass having been done away with in 2002 .","Wie , like she Curtis Cup colleague , be not currently exempt into the Open , that free pass having been do away with in 2002 .","She can skip local qualifying but must get through a sectional test , so her June and early July look like this  -COL-",not,currently,exempt,9,10,11,"{'lemma': 'exempt', 'ix': 11, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 9, 'xpos': 'RB', 'deprel': 'neg', 'head': 'exempt'}",neg,"{'lemma': 'exempt', 'ix': 11, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'currently', 'ix': 10, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'exempt'}",advmod,nyt_eng_200402,9-10-11,currently_exempt,immediateNeg
nyt_eng_20040214_0020_28:10-11-12,collectively_responsible,Among those reforms was the official declaration that Jews were not collectively responsible for Christ 's death .,not,collectively,responsible,Jews were not collectively responsible for Christ,nyt_eng_20040214_0020_28,The actor\/director belongs to an ultra-conservative sect of the Catholic Church that does not recognize the modernizing reforms issued by the Second Vatican Council in the 1960s .,Among those reforms was the official declaration that Jews were not collectively responsible for Christ 's death .,among those reforms was the official declaration that Jews were not collectively responsible for Christ 's death .,among those reform was the official declaration that Jews be not collectively responsible for Christ 's death .,"Still , Gibson has denied in interviews that the movie seeks to put the blame for Jesus ' death on Jews .",not,collectively,responsible,10,11,12,"{'lemma': 'responsible', 'ix': 12, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'declaration'}","{'lemma': 'not', 'ix': 10, 'xpos': 'RB', 'deprel': 'neg', 'head': 'responsible'}",neg,"{'lemma': 'responsible', 'ix': 12, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'declaration'}","{'lemma': 'collectively', 'ix': 11, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'responsible'}",advmod,nyt_eng_200402,10-11-12,collectively_responsible,immediateNeg
nyt_eng_20040214_0020_22:12-14-15,as_powerful,"-LBQ-  In all the movies of Jesus I 've ever seen , nothing was as powerful -- it did something to my heart .  -RDQ-",nothing,as,powerful,"seen , nothing was as powerful -- it",nyt_eng_20040214_0020_22,"I was shocked -- in awe ,  -RDQ-  said Donna Johnson of Westlake Village , who has seen three screenings of the film .","-LBQ-  In all the movies of Jesus I 've ever seen , nothing was as powerful -- it did something to my heart .  -RDQ-","`` In all the movies of Jesus I 've ever seen , nothing was as powerful -- it did something to my heart . ''","`` in all the movie of Jesus I 've ever see , nothing be as powerful -- it do something to my heart . ''",Screeners report audiences from coast to coast bursting into tears .,nothing,as,powerful,12,14,15,"{'lemma': 'powerful', 'ix': 15, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'nothing', 'ix': 12, 'xpos': 'NN', 'deprel': 'nsubj', 'head': 'powerful'}",nsubj,"{'lemma': 'powerful', 'ix': 15, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'as', 'ix': 14, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'powerful'}",advmod,nyt_eng_200402,12-14-15,as_powerful,immediateNeg
nyt_eng_20040213_0048_12:7-8-9,so_much,"Truth be told , the measure is n't so much about making politicians work as much as it i -LCB- Afout helping politicians pick taxpayers ' pockets .",n't,so,much,measure is n't so much about making,nyt_eng_20040213_0048_12,That 's the detail the Proposition 56 ads conveniently fail to mention .,"Truth be told , the measure is n't so much about making politicians work as much as it i -LCB- Afout helping politicians pick taxpayers ' pockets .","truth be told , the measure is n't so much about making politicians work as much as it i -LCB- Afout helping politicians pick taxpayers ' pockets .","truth be tell , the measure be not so much about make politician work as much as it i -lcb- afout help politician pick taxpayer ' pocket .",And with that delibeampaign -- the proposition whose organizers seem to think the best way to sell the public on their vision of government is to lie about it .,n't,so,much,7,8,9,"{'lemma': 'much', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 7, 'xpos': 'RB', 'deprel': 'neg', 'head': 'much'}",neg,"{'lemma': 'much', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'so', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'much'}",advmod,nyt_eng_200402,7-8-9,so_much,immediateNeg
nyt_eng_20040213_0046_21:21-22-23,so_sure,"DEMS-VEEP -LRB- Washington -RRB- _ Sen. John Edwards used to say he did n't want it , but now he 's not so sure .",not,so,sure,he 's not so sure .,nyt_eng_20040213_0046_21,By Jeffrey Gettleman .,"DEMS-VEEP -LRB- Washington -RRB- _ Sen. John Edwards used to say he did n't want it , but now he 's not so sure .","DEMS-VEEP -LRB- Washington -RRB- _ Sen. John Edwards used to say he did n't want it , but now he 's not so sure .","DEMS-VEEP -lrb- Washington -rrb- _ Sen. John Edwards use to say he did not want it , but now he be not so sure .","Gov. Jennifer Granholm of Michigan could n't take it , because she is Canadian-born .",not,so,sure,21,22,23,"{'lemma': 'sure', 'ix': 23, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'use'}","{'lemma': 'not', 'ix': 21, 'xpos': 'RB', 'deprel': 'neg', 'head': 'sure'}",neg,"{'lemma': 'sure', 'ix': 23, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'use'}","{'lemma': 'so', 'ix': 22, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sure'}",advmod,nyt_eng_200402,21-22-23,so_sure,immediateNeg
nyt_eng_20040213_0046_12:15-16-17,as_bad,"-LBQ-  Even at the height of sanctions , when things were miserable , it was n't as bad as this .",n't,as,bad,it was n't as bad as this,nyt_eng_20040213_0046_12,"-LBQ-  It 's definitely worse now than before the war ,  -RDQ-  said Eman Asim , director of the curative department at the Ministry of Health and in charge of overseeing the 185 public hospitals in Iraq .","-LBQ-  Even at the height of sanctions , when things were miserable , it was n't as bad as this .","`` Even at the height of sanctions , when things were miserable , it was n't as bad as this .","`` even at the height of sanction , when thing be miserable , it be not as bad as this .",At least then someone was in control .  -RDQ-,n't,as,bad,15,16,17,"{'lemma': 'bad', 'ix': 17, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 15, 'xpos': 'RB', 'deprel': 'neg', 'head': 'bad'}",neg,"{'lemma': 'bad', 'ix': 17, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 16, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'bad'}",advmod,nyt_eng_200402,15-16-17,as_bad,immediateNeg
