adj,PosVers,Pos%ofPossible,PosTrivialVers,Pos%ofTrivial,VersDiffPos,PercDiffPos,NegVers,Neg%ofPossible,NegTrivialVers,Neg%ofTrivial,VersDiffNeg,PercDiffNeg,NegVersOdds,AllVers,PosVersRatioAll,NegVersRatioAll
hectic,76,1.7645693057812863,283,0.5013374904781307,207,-1.2632318153031556,7.0,0.162526120269329,25.0,0.04428776417651331,18.0,-0.11823835609281569,0.09210526315789473,79,0.9620253164556962,0.08860759493670886
careless,76,1.7645693057812863,314,0.5562543180570072,238,-1.2083149877242791,7.0,0.162526120269329,34.0,0.0602313592800581,27.0,-0.1022947609892709,0.09210526315789473,78,0.9743589743589743,0.08974358974358974
large,511,11.864406779661017,1537,2.7228117415720385,1026,-9.14159503808898,47.0,1.0912468075226376,181.0,0.32064341263795637,134.0,-0.7706033948846812,0.09197651663405088,518,0.9864864864864865,0.09073359073359073
top,87,2.0199674947759463,302,0.5349961912522808,215,-1.4849713035236656,8.0,0.1857441374506617,27.0,0.04783078531063438,19.0,-0.1379133521400273,0.09195402298850575,88,0.9886363636363636,0.09090909090909091
ludicrous,87,2.0199674947759463,346,0.6129426562029442,259,-1.407024838573002,8.0,0.1857441374506617,32.0,0.05668833814593704,24.0,-0.12905579930472466,0.09195402298850575,90,0.9666666666666667,0.08888888888888889
negligent,87,2.0199674947759463,280,0.49602295877694913,193,-1.5239445359989972,8.0,0.1857441374506617,36.0,0.06377438041417917,28.0,-0.12196975703648254,0.09195402298850575,90,0.9666666666666667,0.08888888888888889
gratifying,98,2.275365683770606,316,0.5597973391911283,218,-1.715568344579478,9.0,0.20896215463199444,35.0,0.06200286984711864,26.0,-0.1469592847848758,0.09183673469387756,101,0.9702970297029703,0.0891089108910891
adaptable,98,2.275365683770606,331,0.5863699976970362,233,-1.68899568607357,9.0,0.20896215463199444,36.0,0.06377438041417917,27.0,-0.14518777421781526,0.09183673469387756,100,0.98,0.09
fierce,109,2.5307638727652657,448,0.7936367340431186,339,-1.7371271387221472,10.0,0.23218017181332712,31.0,0.054916827578876504,21.0,-0.17726334423445061,0.09174311926605505,112,0.9732142857142857,0.08928571428571429
foolish,131,3.0415602507545856,481,0.8520965827561162,350,-2.1894636679984694,12.0,0.2786162061759926,65.0,0.1151481868589346,53.0,-0.16346801931705798,0.0916030534351145,135,0.9703703703703703,0.08888888888888889
rough,164,3.807754817738565,585,1.0363336817304116,421,-2.7714211360081533,15.0,0.3482702577199907,55.0,0.09743308118832929,40.0,-0.25083717653166143,0.09146341463414634,165,0.9939393939393939,0.09090909090909091
misleading,164,3.807754817738565,477,0.8450105404878739,313,-2.962744277250691,15.0,0.3482702577199907,73.0,0.12932027139541888,58.0,-0.21894998632457183,0.09146341463414634,169,0.9704142011834319,0.08875739644970414
dumb,175,4.063153006733225,682,1.208170206735283,507,-2.8549827999979422,16.0,0.3714882749013234,79.0,0.13994933479778207,63.0,-0.23153894010354134,0.09142857142857143,180,0.9722222222222222,0.08888888888888889
long,494,11.469700487578361,1546,2.7387553366755832,1052,-8.730945150902778,45.0,1.044810773159972,146.0,0.25864054279083776,101.0,-0.7861702303691342,0.09109311740890688,501,0.9860279441117764,0.08982035928143713
void,22,0.5107963779893196,98,0.1736080355719322,76,-0.3371883424173875,2.0,0.046436034362665427,9.0,0.015943595103544792,7.0,-0.030492439259120634,0.09090909090909091,23,0.9565217391304348,0.08695652173913043
apt,121,2.8093800789412584,441,0.7812361600736948,320,-2.0281439188675634,11.0,0.2553981889946598,51.0,0.09034703892008716,40.0,-0.16505115007457266,0.09090909090909091,122,0.9918032786885246,0.09016393442622951
high-profile,22,0.5107963779893196,75,0.13286329252953996,53,-0.37793308545977966,2.0,0.046436034362665427,6.0,0.010629063402363194,4.0,-0.035806970960302234,0.09090909090909091,22,1.0,0.09090909090909091
contrived,66,1.5323891339679592,301,0.5332246806852203,235,-0.9991644532827388,6.0,0.1393081030879963,18.0,0.031887190207089584,12.0,-0.10742091288090672,0.09090909090909091,66,1.0,0.09090909090909091
antisemitic,22,0.5107963779893196,116,0.20549522577902177,94,-0.30530115221029785,2.0,0.046436034362665427,15.0,0.026572658505907988,13.0,-0.01986337585675744,0.09090909090909091,23,0.9565217391304348,0.08695652173913043
real-time,22,0.5107963779893196,79,0.13994933479778207,57,-0.3708470431915376,2.0,0.046436034362665427,13.0,0.023029637371786923,11.0,-0.023406396990878504,0.09090909090909091,24,0.9166666666666666,0.08333333333333333
bucolic,22,0.5107963779893196,131,0.23206788428492978,109,-0.2787284937043899,2.0,0.046436034362665427,16.0,0.02834416907296852,14.0,-0.018091865289696907,0.09090909090909091,23,0.9565217391304348,0.08695652173913043
gnarly,22,0.5107963779893196,107,0.18955163067547698,85,-0.32124474731384267,2.0,0.046436034362665427,7.0,0.012400573969423729,5.0,-0.0340354603932417,0.09090909090909091,22,1.0,0.09090909090909091
squeaky,22,0.5107963779893196,116,0.20549522577902177,94,-0.30530115221029785,2.0,0.046436034362665427,8.0,0.01417208453648426,6.0,-0.032263949826181165,0.09090909090909091,22,1.0,0.09090909090909091
buff,22,0.5107963779893196,118,0.20903824691314282,96,-0.3017581310761768,2.0,0.046436034362665427,13.0,0.023029637371786923,11.0,-0.023406396990878504,0.09090909090909091,22,1.0,0.09090909090909091
cartoonish,44,1.0215927559786393,242,0.4287055572286489,198,-0.5928871987499904,4.0,0.09287206872533085,23.0,0.04074474304239225,19.0,-0.052127325682938604,0.09090909090909091,46,0.9565217391304348,0.08695652173913043
offended,44,1.0215927559786393,124,0.21966731031550601,80,-0.8019254456631333,4.0,0.09287206872533085,24.0,0.04251625360945278,20.0,-0.050355815115878076,0.09090909090909091,45,0.9777777777777777,0.08888888888888889
tremendous,44,1.0215927559786393,182,0.3224149232050169,138,-0.6991778327736224,4.0,0.09287206872533085,17.0,0.03011567964002905,13.0,-0.0627563890853018,0.09090909090909091,45,0.9777777777777777,0.08888888888888889
stormy,44,1.0215927559786393,178,0.3153288809367748,134,-0.7062638750418645,4.0,0.09287206872533085,10.0,0.017715105670605327,6.0,-0.07515696305472552,0.09090909090909091,44,1.0,0.09090909090909091
sucessful,11,0.2553981889946598,57,0.10097610232245036,46,-0.15442208667220947,1.0,0.023218017181332713,11.0,0.019486616237665857,10.0,-0.0037314009436668558,0.09090909090909091,11,1.0,0.09090909090909091
theirs,11,0.2553981889946598,64,0.11337667629187408,53,-0.14202151270278573,1.0,0.023218017181332713,19.0,0.03365870077415012,18.0,0.010440683592817405,0.09090909090909091,13,0.8461538461538461,0.07692307692307693
pasty,11,0.2553981889946598,61,0.10806214459069248,50,-0.14733604440396736,1.0,0.023218017181332713,3.0,0.005314531701181597,2.0,-0.017903485480151117,0.09090909090909091,11,1.0,0.09090909090909091
wispy,11,0.2553981889946598,68,0.1204627185601162,57,-0.13493547043454363,1.0,0.023218017181332713,1.0,0.0017715105670605324,0.0,-0.021446506614272182,0.09090909090909091,11,1.0,0.09090909090909091
consecutive,11,0.2553981889946598,64,0.11337667629187408,53,-0.14202151270278573,1.0,0.023218017181332713,12.0,0.02125812680472639,11.0,-0.001959890376606325,0.09090909090909091,13,0.8461538461538461,0.07692307692307693
smarter,88,2.0431855119572786,302,0.5349961912522808,214,-1.508189320704998,8.0,0.1857441374506617,41.0,0.07263193324948183,33.0,-0.11311220420117987,0.09090909090909091,92,0.9565217391304348,0.08695652173913043
removable,33,0.7661945669839796,134,0.23738241598611134,101,-0.5288121509978683,3.0,0.06965405154399815,18.0,0.031887190207089584,15.0,-0.03776686133690856,0.09090909090909091,34,0.9705882352941176,0.08823529411764706
tricky,143,3.3201764569305783,464,0.8219809031160871,321,-2.498195553814491,13.0,0.3018342233573253,50.0,0.08857552835302662,37.0,-0.21325869500429867,0.09090909090909091,146,0.9794520547945206,0.08904109589041095
fast-paced,33,0.7661945669839796,156,0.27635564846144306,123,-0.4898389185225365,3.0,0.06965405154399815,12.0,0.02125812680472639,9.0,-0.04839592473927176,0.09090909090909091,33,1.0,0.09090909090909091
booming,33,0.7661945669839796,156,0.27635564846144306,123,-0.4898389185225365,3.0,0.06965405154399815,10.0,0.017715105670605327,7.0,-0.05193894587339282,0.09090909090909091,37,0.8918918918918919,0.08108108108108109
slippery,88,2.0431855119572786,322,0.5704264025934914,234,-1.4727591093637873,8.0,0.1857441374506617,29.0,0.05137380644475544,21.0,-0.13437033100590626,0.09090909090909091,91,0.967032967032967,0.08791208791208792
taboo,88,2.0431855119572786,238,0.4216195149604068,150,-1.6215659969968719,8.0,0.1857441374506617,34.0,0.0602313592800581,26.0,-0.1255127781706036,0.09090909090909091,92,0.9565217391304348,0.08695652173913043
coincident,11,0.2553981889946598,79,0.13994933479778207,68,-0.11544885419687775,1.0,0.023218017181332713,14.0,0.024801147938847457,13.0,0.001583130757514744,0.09090909090909091,15,0.7333333333333333,0.06666666666666667
lustful,11,0.2553981889946598,131,0.23206788428492978,120,-0.02333030470973005,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.09090909090909091,11,1.0,0.09090909090909091
lusty,11,0.2553981889946598,110,0.19486616237665857,99,-0.06053202661800125,1.0,0.023218017181332713,8.0,0.01417208453648426,7.0,-0.009045932644848454,0.09090909090909091,11,1.0,0.09090909090909091
handsome,209,4.8525655908985375,779,1.380006731740155,570,-3.4725588591583825,19.0,0.4411423264453216,71.0,0.1257772502612978,52.0,-0.31536507618402376,0.09090909090909091,214,0.9766355140186916,0.08878504672897196
direct,165,3.8309728349198977,691,1.224113801838828,526,-2.6068590330810695,15.0,0.3482702577199907,60.0,0.10629063402363195,45.0,-0.24197962369635875,0.09090909090909091,170,0.9705882352941176,0.08823529411764706
seaworthy,11,0.2553981889946598,64,0.11337667629187408,53,-0.14202151270278573,1.0,0.023218017181332713,22.0,0.038973232475331715,21.0,0.015755215293999,0.09090909090909091,13,0.8461538461538461,0.07692307692307693
copious,11,0.2553981889946598,84,0.14880688763308472,73,-0.1065913013615751,1.0,0.023218017181332713,6.0,0.010629063402363194,5.0,-0.012588953778969519,0.09090909090909091,11,1.0,0.09090909090909091
mismatched,11,0.2553981889946598,99,0.17537954613899273,88,-0.0800186428556671,1.0,0.023218017181332713,3.0,0.005314531701181597,2.0,-0.017903485480151117,0.09090909090909091,12,0.9166666666666666,0.08333333333333333
addled,11,0.2553981889946598,112,0.19840918351077966,101,-0.05698900548388017,1.0,0.023218017181332713,4.0,0.00708604226824213,3.0,-0.016131974913090583,0.09090909090909091,11,1.0,0.09090909090909091
else,11,0.2553981889946598,28,0.049602295877694914,17,-0.20579589311696492,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.09090909090909091,11,1.0,0.09090909090909091
flakey,11,0.2553981889946598,58,0.10274761288951088,47,-0.15265057610514893,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.09090909090909091,11,1.0,0.09090909090909091
educative,11,0.2553981889946598,60,0.10629063402363195,49,-0.14910755497102787,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.09090909090909091,12,0.9166666666666666,0.08333333333333333
anti-religious,11,0.2553981889946598,82,0.14526386649896367,71,-0.11013432249569616,1.0,0.023218017181332713,17.0,0.03011567964002905,16.0,0.006897662458696337,0.09090909090909091,14,0.7857142857142857,0.07142857142857142
well-organized,11,0.2553981889946598,46,0.0814894860847845,35,-0.1739087029098753,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.09090909090909091,12,0.9166666666666666,0.08333333333333333
foregone,11,0.2553981889946598,87,0.15412141933426632,76,-0.1012767696603935,1.0,0.023218017181332713,5.0,0.008857552835302663,4.0,-0.01436046434603005,0.09090909090909091,11,1.0,0.09090909090909091
insolent,11,0.2553981889946598,105,0.18600860954135592,94,-0.0693895794533039,1.0,0.023218017181332713,6.0,0.010629063402363194,5.0,-0.012588953778969519,0.09090909090909091,11,1.0,0.09090909090909091
unacquainted,11,0.2553981889946598,70,0.12400573969423728,59,-0.13139244930042254,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.09090909090909091,11,1.0,0.09090909090909091
tradeable,11,0.2553981889946598,45,0.07971797551772396,34,-0.17568021347693585,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.09090909090909091,11,1.0,0.09090909090909091
cold-hearted,11,0.2553981889946598,55,0.09743308118832929,44,-0.15796510780633055,1.0,0.023218017181332713,10.0,0.017715105670605327,9.0,-0.005502911510727387,0.09090909090909091,12,0.9166666666666666,0.08333333333333333
conjectural,11,0.2553981889946598,50,0.08857552835302662,39,-0.1668226606416332,1.0,0.023218017181332713,6.0,0.010629063402363194,5.0,-0.012588953778969519,0.09090909090909091,11,1.0,0.09090909090909091
self-obsessed,11,0.2553981889946598,77,0.136406313663661,66,-0.11899187533099884,1.0,0.023218017181332713,8.0,0.01417208453648426,7.0,-0.009045932644848454,0.09090909090909091,11,1.0,0.09090909090909091
livelier,11,0.2553981889946598,55,0.09743308118832929,44,-0.15796510780633055,1.0,0.023218017181332713,5.0,0.008857552835302663,4.0,-0.01436046434603005,0.09090909090909091,11,1.0,0.09090909090909091
impertinent,11,0.2553981889946598,90,0.15943595103544791,79,-0.09596223795921191,1.0,0.023218017181332713,8.0,0.01417208453648426,7.0,-0.009045932644848454,0.09090909090909091,11,1.0,0.09090909090909091
graceless,11,0.2553981889946598,71,0.1257772502612978,60,-0.12962093873336203,1.0,0.023218017181332713,4.0,0.00708604226824213,3.0,-0.016131974913090583,0.09090909090909091,11,1.0,0.09090909090909091
searing,11,0.2553981889946598,84,0.14880688763308472,73,-0.1065913013615751,1.0,0.023218017181332713,4.0,0.00708604226824213,3.0,-0.016131974913090583,0.09090909090909091,11,1.0,0.09090909090909091
briny,11,0.2553981889946598,65,0.1151481868589346,54,-0.14025000213572522,1.0,0.023218017181332713,4.0,0.00708604226824213,3.0,-0.016131974913090583,0.09090909090909091,11,1.0,0.09090909090909091
lebanese,11,0.2553981889946598,72,0.12754876082835834,61,-0.1278494281663015,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.09090909090909091,12,0.9166666666666666,0.08333333333333333
full-featured,11,0.2553981889946598,43,0.0761749543836029,32,-0.17922323461105694,1.0,0.023218017181332713,2.0,0.003543021134121065,1.0,-0.019674996047211648,0.09090909090909091,11,1.0,0.09090909090909091
powerfull,11,0.2553981889946598,35,0.06200286984711864,24,-0.19339531914754118,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.09090909090909091,12,0.9166666666666666,0.08333333333333333
conciliatory,44,1.0215927559786393,159,0.2816701801626247,115,-0.7399225758160146,4.0,0.09287206872533085,21.0,0.03720172190827118,17.0,-0.05567034681705967,0.09090909090909091,46,0.9565217391304348,0.08695652173913043
amiable,44,1.0215927559786393,189,0.33481549717444065,145,-0.6867772588041987,4.0,0.09287206872533085,16.0,0.02834416907296852,12.0,-0.06452789965236233,0.09090909090909091,46,0.9565217391304348,0.08695652173913043
pitiful,44,1.0215927559786393,174,0.30824283866853264,130,-0.7133499173101067,4.0,0.09287206872533085,12.0,0.02125812680472639,8.0,-0.07161394192060447,0.09090909090909091,46,0.9565217391304348,0.08695652173913043
busty,22,0.5107963779893196,101,0.1789225672731138,79,-0.33187381071620586,2.0,0.046436034362665427,15.0,0.026572658505907988,13.0,-0.01986337585675744,0.09090909090909091,23,0.9565217391304348,0.08695652173913043
frisky,22,0.5107963779893196,107,0.18955163067547698,85,-0.32124474731384267,2.0,0.046436034362665427,9.0,0.015943595103544792,7.0,-0.030492439259120634,0.09090909090909091,22,1.0,0.09090909090909091
opportune,22,0.5107963779893196,114,0.2019522046449007,92,-0.30884417334441894,2.0,0.046436034362665427,14.0,0.024801147938847457,12.0,-0.02163488642381797,0.09090909090909091,24,0.9166666666666666,0.08333333333333333
sequential,22,0.5107963779893196,120,0.2125812680472639,98,-0.29821510994205574,2.0,0.046436034362665427,18.0,0.031887190207089584,16.0,-0.014548844155575842,0.09090909090909091,25,0.88,0.08
chuffed,33,0.7661945669839796,116,0.20549522577902177,83,-0.5606993412049578,3.0,0.06965405154399815,17.0,0.03011567964002905,14.0,-0.0395383719039691,0.09090909090909091,34,0.9705882352941176,0.08823529411764706
solvable,33,0.7661945669839796,113,0.2001806940778402,80,-0.5660138729061394,3.0,0.06965405154399815,27.0,0.04783078531063438,24.0,-0.021823266233363767,0.09090909090909091,33,1.0,0.09090909090909091
presentable,33,0.7661945669839796,136,0.2409254371202324,103,-0.5252691298637472,3.0,0.06965405154399815,22.0,0.038973232475331715,19.0,-0.03068081906866643,0.09090909090909091,35,0.9428571428571428,0.08571428571428572
buttery,33,0.7661945669839796,172,0.3046998175344116,139,-0.461494749449568,3.0,0.06965405154399815,16.0,0.02834416907296852,13.0,-0.041309882471029624,0.09090909090909091,33,1.0,0.09090909090909091
nosy,22,0.5107963779893196,112,0.19840918351077966,90,-0.31238719447854,2.0,0.046436034362665427,12.0,0.02125812680472639,10.0,-0.025177907557939038,0.09090909090909091,22,1.0,0.09090909090909091
sheer,55,1.2769909449732992,217,0.3844177930521356,162,-0.8925731519211637,5.0,0.11609008590666356,18.0,0.031887190207089584,13.0,-0.08420289569957398,0.09090909090909091,55,1.0,0.09090909090909091
eternal,44,1.0215927559786393,175,0.3100143492355932,131,-0.7115784067430462,4.0,0.09287206872533085,19.0,0.03365870077415012,15.0,-0.059213367951180734,0.09090909090909091,45,0.9777777777777777,0.08888888888888889
