hit_id,context_group,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,corpus_segment,corpus,date,polarity,context,context_word,context_type,in_basic,line_in_source,year,context_overlap
nyt_eng_19960103_0768_14:18,outdated_input_file,either_duplicates,either,duplicates,"There were 45,000 applications for season tickets , but 9,000 had to be rejected because they were either duplicates or would n't be approved by credit-card companies .",nyt_eng_19960103_0768_14,18,,,,nyt_eng_19960103,Nyt1,1996-01-03,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,152144,1996,False
nyt_eng_19970312_0463_10:3,outdated_input_file,enormously_expensive,enormously,expensive,It 's enormously expensive .  -RDQ-,nyt_eng_19970312_0463_10,3,,,,nyt_eng_19970312,Nyt1,1997-03-12,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,295492,1997,False
nyt_eng_19971020_0781_10:4,outdated_input_file,enormously_high,enormously,high,The stakes are enormously high .,nyt_eng_19971020_0781_10,4,,,,nyt_eng_19971020,Nyt1,1997-10-20,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,372402,1997,False
nyt_eng_19980310_0170_12:9,outdated_input_file,enormously_popular,enormously,popular,"They think legislation to limit smoking would be enormously popular , and they believe they will get credit if such a measure is enacted .",nyt_eng_19980310_0170_12,9,,,,nyt_eng_19980310,Nyt1,1998-03-10,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,419431,1998,False
nyt_eng_20060501_0163_34:8,neg-ext-nonsubj,entirely_accurate,entirely,accurate,"That statement , however , was not entirely accurate .",nyt_eng_20060501_0163_34,8,nyt_eng_200605,"-LBQ-  After all , it was a first of a kind , never been built anywhere in the world , much less in the United States ,  -RDQ-  Tom Hash , Bechtel 's president of systems and infrastructure , told Hobson 's subcommittee .",Hanford is n't the Energy Department 's only radioactive headache .,nyt_eng_20060501,Nyt2,2006-05-01,negative,not_VP-adv,not,VP-adv,False,54173,2006,False
nyt_eng_19980423_0476_15:6,outdated_input_file,entirely_appropriate,entirely,appropriate,He said it was  -LBQ-  entirely appropriate for a federal official  -RDQ-  to go to those funding litigation against the government and persuade them that the litigation lacked merit .,nyt_eng_19980423_0476_15,6,,,,nyt_eng_19980423,Nyt1,1998-04-23,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,432105,1998,False
nyt_eng_19990608_0370_5:35,neg-ext-nonsubj,entirely_bad,entirely,bad,"Howell Heflin of Alabama , who supported Gore before he teamed with President Clinton in 1988 , said that while the  -LBQ-  elitist media  -RDQ-  has branded Gore wooden , that characterization is n't entirely bad since it conveys stability and strength .",nyt_eng_19990608_0370_5,35,nyt_eng_199906,-LBQ-  Al Gore is very competent .  -RDQ-,And he said Gore will be plenty colorful when needed .,nyt_eng_19990608,Nyt1,1999-06-08,negative,not_VP-adv,not,VP-adv,False,19597,1999,False
nyt_eng_19950411_0079_9:8,neg-ext-nonsubj,entirely_clear,entirely,clear,-LBQ-  The cause of it is not entirely clear .,nyt_eng_19950411_0079_9,8,nyt_eng_199504,"Another rare hair disorder that may relate to stress , however , is known as alopecia areata , or sudden hair loss , Trotter says .",It 's partly an immune response .,nyt_eng_19950411,Nyt1,1995-04-11,negative,not_VP-adv,not,VP-adv,False,67188,1995,False
nyt_eng_19950727_0406_27:6,neg-ext-nonsubj,entirely_clear,entirely,clear,"For reasons that are n't entirely clear but that do make the struggle less charming , Jade 's father is seen relaxing by performing a karaoke version of  -LBQ-  MacArthur Park .  -RDQ-",nyt_eng_19950727_0406_27,6,nyt_eng_199507,"Tensions between Jade and her father give the loosely plotted  -LBQ-  Double Happiness  -RDQ-  its strongest forward motion , but Ms. Shum never forgets to be gentle and sympathetic even in recording such conflicts .","-LBQ-  Double Happiness ,  -RDQ-  which opens today at the Quad Cinema , has been filmed on a modest scale , with homey touches that seem particularly natural and welcome .",nyt_eng_19950727,Nyt1,1995-07-27,negative,not_VP-adv,not,VP-adv,True,52404,1995,False
nyt_eng_19970331_0307_7:21,outdated_input_file,entirely_deserved,entirely,deserved,"-LBQ-  A public shaming of companies that traffic in illicit or improperly obtained information is , in my opinion , entirely deserved ,  -RDQ-  Phillips said .",nyt_eng_19970331_0307_7,21,,,,nyt_eng_19970331,Nyt1,1997-03-31,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,302144,1997,False
apw_eng_20080213_0766_18:26,neg-ext-nonsubj,entirely_effective,entirely,effective,"The current measures , which include impassable dirt barriers and permanent checkpoints where Palestinians can only pass after showing permits to soldiers , are not entirely effective , Brom said .",apw_eng_20080213_0766_18,26,apw_eng_200802,"The planned 490-mile -LRB- 785-kilometer -RRB- barrier , a complex of concrete walls and electronic fence , is two-thirds complete .","-LBQ-  We believe these alternatives are no worse than the movement restrictions  -RDQ-  in preventing terror attacks , said Ilan Paz , another signatory of the letter and a former head of the army 's administration of Palestinian civilian affairs .",apw_eng_20080213,Apw,2008-02-13,negative,not_VP-adv,not,VP-adv,False,38031,2008,False
nyt_eng_19950823_0451_26:33,outdated_input_file,entirely_healthful,entirely,healthful,"But the important part is that Keebler understands that health-conscious consumers have increased their awareness a bit , and now know that just because something is fat-free does n't mean it is entirely healthful .",nyt_eng_19950823_0451_26,33,,,,nyt_eng_19950823,Nyt1,1995-08-23,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,108646,1995,False
nyt_eng_19971016_0792_6:3,outdated_input_file,entirely_premature,entirely,premature,"This is entirely premature , but we may soon want to think about putting our heads together to come up with a nickname for Fassel .",nyt_eng_19971016_0792_6,3,,,,nyt_eng_19971016,Nyt1,1997-10-16,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,371153,1997,False
nyt_eng_19990722_0193_23:19,neg-ext-nonsubj,entirely_reassuring,entirely,reassuring,"While the focus of Thursday 's hearing was on foreign preparations for Y2K , the news was not entirely reassuring about U.S. companies .",nyt_eng_19990722_0193_23,19,nyt_eng_199907,"-LBQ-  Our strategy is to find alternate product sources to minimize our dependence  -RDQ-  on unprepared countries , he said .","Nearly one in 10 large multinational companies say they will not have their computer systems ready for Y2K by Dec. 31 , according to a survey prepared by CIO Magazine , a publication aimed at information officers .",nyt_eng_19990722,Nyt1,1999-07-22,negative,not_VP-adv,not,VP-adv,False,40116,1999,False
apw_eng_20080113_0685_48:8,neg-ext-nonsubj,entirely_satisfied,entirely,satisfied,But some of his listeners are not entirely satisfied .,apw_eng_20080113_0685_48,8,apw_eng_200801,The ovation is thunderous .,"-LBQ-  It 's one thing to give a great speech , and his speech was dynamic and it was emotional .",apw_eng_20080113,Apw,2008-01-13,negative,not_VP-adv,not,VP-adv,False,26774,2008,False
apw_eng_20031023_0577_18:11,neg-ext-nonsubj,entirely_successful,entirely,successful,"Solana said he felt the Vienna meeting  -LBQ-  was not entirely successful ,  -RDQ-  but he said it was  -LBQ-  an important step forward  -RDQ-  because the ethnic rivals started to talk .",apw_eng_20031023_0577_18,11,apw_eng_200310,"The talks were dominated by ethnic Albanian arguments that Kosovo must gain independence , and Belgrade 's claims that Kosovo is an integral part of Serbia .","Up to 10,000 Kosovo Albanians were killed or are missing from the 1999 war .",apw_eng_20031023,Apw,2003-10-23,negative,not_VP-adv,not,VP-adv,False,13939,2003,False
nyt_eng_19960404_0524_20:29,outdated_input_file,entirely_successful,entirely,successful,"In this category of sketches , only a couple _ especially the one in which Ms. Martin becomes her mother addressing the actress 's 12-year-old self _ are entirely successful .",nyt_eng_19960404_0524_20,29,,,,nyt_eng_19960404,Nyt1,1996-04-04,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,184480,1996,False
apw_eng_20070713_0298_14:34,neg-ext-nonsubj,entirely_truthful,entirely,truthful,"Haneef claims he was rushing to leave Australia to visit his wife and newborn baby in Bangalore , India , but the documents reportedly said officials believe  -LBQ-  Mr. Haneef has not been entirely truthful in relation to information he has provided to his attempt to leave Australia .  -RDQ-",apw_eng_20070713_0298_14,34,apw_eng_200707,The doctor has been held without charge since July 2 when he was arrested in the eastern Australian city of Brisbane while trying to leave the country on a one-way ticket to India .,Federal police are expected to return to the Brisbane Magistrates Court in Queensland state on Friday to request a further 72 hour detention .,apw_eng_20070713,Apw,2007-07-13,negative,not_VP-adv,not,VP-adv,False,52592,2007,False
nyt_eng_19971103_0329_8:40,outdated_input_file,equally_deadly,equally,deadly,"That has meant that modern scientists have not been able to get their hands on the virus , much less figure out why the 1918 strain was so deadly or indentify mutations in the ever-evolving microbe that might be equally deadly in the future .",nyt_eng_19971103_0329_8,40,,,,nyt_eng_19971103,Nyt1,1997-11-03,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,377449,1997,False
nyt_eng_19971230_0166_35:8,outdated_input_file,equally_guilty,equally,guilty,"Instead , Kim suggested his critics were equally guilty .",nyt_eng_19971230_0166_35,8,,,,nyt_eng_19971230,Nyt1,1997-12-30,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,397412,1997,False
nyt_eng_19970906_0237_4:19,outdated_input_file,equally_honored,equally,honored,"While eager to celebrate the charity of Diana , they felt Mother Teresa 's saint-like legend must be equally honored _ or more .",nyt_eng_19970906_0237_4,19,,,,nyt_eng_19970906,Nyt1,1997-09-06,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,356394,1997,False
nyt_eng_19950829_0161_33:27,outdated_input_file,equally_painful,equally,painful,"As shocking as it was to learn that Jane Roe-incarnate had fallen into the arms of the sworn enemy of the pro-choice movement , it was equally painful to hear McCorvey explain how she 'd been snubbed by members of the pro-choice hierarchy .",nyt_eng_19950829_0161_33,27,,,,nyt_eng_19950829,Nyt1,1995-08-29,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,110465,1995,False
nyt_eng_19950130_0508_11:4,outdated_input_file,especially_adamant,especially,adamant,Gramm has been especially adamant that detailed safeguards from Mexico should be a condition of the package .,nyt_eng_19950130_0508_11,4,,,,nyt_eng_19950130,Nyt1,1995-01-30,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,46920,1995,False
nyt_eng_19960403_0488_13:3,outdated_input_file,especially_apparent,especially,apparent,"Volatility was especially apparent last year , when the fund climbed 12.3 percent in the first quarter , dropped 7 percent in the second , jumped 11.8 percent in the third and slipped 6.6 in the fourth .",nyt_eng_19960403_0488_13,3,,,,nyt_eng_19960403,Nyt1,1996-04-03,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,184151,1996,False
nyt_eng_19960127_0047_9:7,outdated_input_file,especially_bad,especially,bad,"Talk of delaying monetary union is especially bad for Germany , he said , as it buoys an already strong deutsche mark , which  -LBQ-  leads to a real loss in competitiveness  -RDQ-  and so undermines exports .",nyt_eng_19960127_0047_9,7,,,,nyt_eng_19960127,Nyt1,1996-01-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,160226,1996,False
nyt_eng_19950328_0421_24:4,outdated_input_file,especially_biting,especially,biting,"The charge is especially biting when a reporter asks about British Lieutenant-General Sir Michael Rose , e year that ended January 24 .",nyt_eng_19950328_0421_24,4,,,,nyt_eng_19950328,Nyt1,1995-03-28,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,61945,1995,False
nyt_eng_19970414_0710_5:5,outdated_input_file,especially_bright,especially,bright,"The spotlight will be especially bright when focused behind the Stars ' bench tomorrow when they play the Edmonton Oilers at 7 p.m. at Reunion Arena in Game 1 of their best-of-seven , first-round Stanley Cup playoff series .",nyt_eng_19970414_0710_5,5,,,,nyt_eng_19970414,Nyt1,1997-04-14,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,306913,1997,False
nyt_eng_19971218_0473_8:7,outdated_input_file,especially_cloudy,especially,cloudy,"The outlook in the U.S. is especially cloudy , largely because of the threat posed by weaker earnings caused by slow sales growth , the strong dollar and higher wages , said Nick Bratt , head of Scudder 's global equities group .",nyt_eng_19971218_0473_8,7,,,,nyt_eng_19971218,Nyt1,1997-12-18,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,393838,1997,False
nyt_eng_19970513_0834_3:3,outdated_input_file,especially_concerned,especially,concerned,"Baseball is especially concerned about this lawsuit because if the Yankees win , it could reduce the value of national sponsorships and jeopardize the sports ' status as being exempt from antitrust laws .",nyt_eng_19970513_0834_3,3,,,,nyt_eng_19970513,Nyt1,1997-05-13,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,317234,1997,False
nyt_eng_19960520_0631_18:25,neg-ext-subj,especially_interested,especially,interested,"Gordon 's editor at Simon & Shuster left just before the book came out , his agent retired , and no one else was especially interested in pushing it .",nyt_eng_19960520_0631_18,25,nyt_eng_199605,"In 20th-century New York , however , the book had been orphaned just as its hero , Rob Cole , was .","-LBQ-  The Physician  -RDQ-  sold about 10,000 copies in the United States , and that would have been that , if not for a German publisher , Dr. Karl H. Blessing .",nyt_eng_19960520,Nyt1,1996-05-20,negative,no-one_subj-NP,no-one,subj-NP,True,21,1996,False
nyt_eng_19950925_0449_28:15,outdated_input_file,especially_large,especially,large,"In the summer , the increase in rainfall derived from heavy one-day rains was especially large .",nyt_eng_19950925_0449_28,15,,,,nyt_eng_19950925,Nyt1,1995-09-25,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,119041,1995,False
nyt_eng_19970128_0797_44:5,outdated_input_file,especially_price-conscious,especially,price-conscious,"Yet fast-food consumers are especially price-conscious , and even mighty McDonald 's may eventually be unable to ignore a mightier dollar .",nyt_eng_19970128_0797_44,5,,,,nyt_eng_19970128,Nyt1,1997-01-28,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,281214,1997,False
nyt_eng_20010518_0241_40:5,neg-ext-nonsubj,especially_significant,especially,significant,"That may not be especially significant , however , because , unless Congress extends it , the credit would end on Dec. 31 , 2006 .",nyt_eng_20010518_0241_40,5,nyt_eng_200105,"The Senate bill would also provide , beginning next year , a tax credit intended to get the working poor to save for retirement , subject to income limits that would not be adjusted for inflation .",,nyt_eng_20010518,Nyt2,2001-05-18,negative,not_VP-adv,not,VP-adv,False,61308,2001,False
nyt_eng_19961011_0533_14:4,outdated_input_file,especially_strong,especially,strong,"Daniel Craig is especially strong as her fourth husband , a dashing highwayman who is her kindred spirit .",nyt_eng_19961011_0533_14,4,,,,nyt_eng_19961011,Nyt1,1996-10-11,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,245109,1996,False
nyt_eng_19980423_0114_11:4,outdated_input_file,especially_true,especially,true,-LBQ-  This is especially true in -LRB- Atlanta -RRB- .,nyt_eng_19980423_0114_11,4,,,,nyt_eng_19980423,Nyt1,1998-04-23,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,431827,1998,False
nyt_eng_19960227_0622_15:5,outdated_input_file,especially_vulnerable,especially,vulnerable,"Companies like Netcom are especially vulnerable to the marketing clout of AT&amp;T , which plans to bundle Internet access with the regular services it sells to 80 million U.S. homes .",nyt_eng_19960227_0622_15,5,,,,nyt_eng_19960227,Nyt1,1996-02-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,171095,1996,False
