l1,l2,f,E11,r_log_likelihood,r_Poisson_Stirling,r_odds_ratio,r_Dice,r_dPEX,r_dPXE,am_log_likelihood,am_Poisson_Stirling,am_odds_ratio,am_Dice,am_dPEX,am_dPXE,f1,f2,N
unrelentingly,grim,101,2.0267480e-01,9847,7999,1906,2888,52595,1619,1.0613915e+03,2.2858594e+02,2.7337362e+00,1.4629200e-02,8.1188704e-03,7.2465112e-02,1391,12417,85220496
permanently,unemployable,28,5.4352066e-02,23775,19263,1907,7580,11701,38013,2.9518706e+02,6.3774130e+01,2.7336627e+00,6.9025022e-03,4.5219823e-02,3.7289001e-03,7495,618,85220496
instinctively,pro-european,4,7.4676402e-03,80376,64400,1908,12230,56905,41209,4.2325745e+01,9.1783285e+00,2.7335637e+00,4.6647230e-03,7.3527768e-03,3.4066444e-03,1172,543,85220496
here,year-round,16,3.0190319e-02,34229,27673,1909,4791,40297,15981,1.6911248e+02,3.6639325e+01,2.7330179e+00,9.8918083e-03,1.1334332e-02,8.7459758e-03,1826,1409,85220496
highly,regarded,3561,3.8943915e+01,590,543,1910,5277,21,31438,2.9621008e+04,5.4370697e+03,2.7328721e+00,9.1384432e-03,8.2256727e-01,4.5859272e-03,775063,4282,85220496
individually,adjustable,271,5.4658100e-01,4642,3758,1911,796,18342,2132,2.8459203e+03,6.1273650e+02,2.7326605e+00,3.7482711e-02,2.8128529e-02,5.5835837e-02,4844,9616,85220496
pro,israeli,4,7.4896771e-03,80408,64421,1912,12230,97477,19270,4.2302089e+01,9.1732097e+00,2.7322701e+00,4.6647230e-03,3.4153679e-03,7.3123368e-03,546,1169,85220496
electrically,adjustable,137,2.7295199e-01,7925,6421,1913,1596,33438,2107,1.4402311e+03,3.1048856e+02,2.7321258e+00,2.2766930e-02,1.4220308e-02,5.6523741e-02,2419,9616,85220496
ultimately,unsuccessful,1688,4.0266942e+00,1005,791,1914,339,2074,2811,1.7429414e+04,3.6935623e+03,2.7318866e+00,7.1732109e-02,1.8671303e-01,4.4283603e-02,38044,9020,85220496
imminently,do-able,6,1.1262572e-02,63062,50594,1915,8771,62398,25034,6.3432385e+01,1.3753315e+01,2.7318495e+00,6.1130922e-03,6.4954471e-03,5.7529400e-03,1041,922,85220496
severely,dehydrated,224,4.7195882e-01,5402,4392,1916,1842,4397,12140,2.3417737e+03,5.0221907e+02,2.7317823e+00,2.0567441e-02,1.0973657e-01,1.1323365e-02,19745,2037,85220496
luxuriously,scent,7,1.3231993e-02,57459,46108,1917,12206,30522,49243,7.3951246e+01,1.6024248e+01,2.7315969e+00,4.6697799e-03,1.5843093e-02,2.7324903e-03,2557,441,85220496
well,mannered,1836,9.2106937e+00,1011,846,1918,3202,103,20710,1.7313453e+04,3.4246648e+03,2.7312824e+00,1.3517692e-02,6.2542004e-01,6.8195424e-03,268723,2921,85220496
stridently,anti-abortion,3,5.6209952e-03,95445,76502,1919,13429,79244,35787,3.1716432e+01,6.8790407e+00,2.7310872e+00,4.3196544e-03,4.7007871e-03,3.9819221e-03,752,637,85220496
originally,forecast,95,1.8673366e-01,10262,8345,1920,1867,12490,10117,9.9976740e+02,2.1585962e+02,2.7310329e+00,2.0403780e-02,4.2046907e-02,1.3436463e-02,7057,2255,85220496
delicately,wove,22,4.1876241e-02,27887,22533,1921,4028,31927,15526,2.3223311e+02,5.0295531e+01,2.7309576e+00,1.1267606e-02,1.5050377e-02,8.9774137e-03,2446,1459,85220496
avowedly,nonpartisan,6,1.1288071e-02,63079,50603,1922,8977,75766,18929,6.3406522e+01,1.3747422e+01,2.7309565e+00,6.0000000e-03,5.0115447e-03,7.4394640e-03,805,1195,85220496
expertly,angled,4,7.5154456e-03,80436,64452,1923,12000,94539,20390,4.2273813e+01,9.1672431e+00,2.7306857e+00,4.7421458e-03,3.5968798e-03,6.9194308e-03,577,1110,85220496
mid,paced,9,1.7101661e-02,49150,39651,1924,9821,98734,8083,9.4998215e+01,2.0582188e+01,2.7299051e+00,5.5779362e-03,3.3469379e-03,1.6543196e-02,543,2684,85220496
anti,national,34,6.6803507e-02,20843,16899,1925,6531,85243,2553,3.5773066e+02,7.7261096e+01,2.7298488e+00,7.7723168e-03,4.2204202e-03,4.7928642e-02,708,8041,85220496
sorely,disappointed,1560,4.4850195e+00,1102,874,1926,860,26614,244,1.5776245e+04,3.2870226e+03,2.7296910e+00,3.5482770e-02,1.8682061e-02,3.3920599e-01,4586,83344,85220496
studiously,neutral,70,1.4932962e-01,12853,10510,1927,8840,103169,858,7.3053026e+02,1.5656603e+02,2.7295239e+00,6.0737527e-03,3.1075033e-03,1.2341190e-01,566,22484,85220496
ever,olympic,229,7.4993335e-01,5513,4636,1928,15768,354,63852,2.2806093e+03,4.6956870e+02,2.7294963e+00,3.7956954e-03,4.2904416e-01,1.9026918e-03,120131,532,85220496
blindly,pro-israel,11,2.0853329e-02,43447,35040,1929,6138,58838,14314,1.1612439e+02,2.5167151e+01,2.7294929e+00,8.1481481e-03,7.0245349e-03,9.6563704e-03,1137,1563,85220496
freshly,unsealed,9,1.7062797e-02,49146,39641,1930,7935,38170,31538,9.5010175e+01,2.0591080e+01,2.7294866e+00,6.6543438e-03,1.2139210e-02,4.5715747e-03,1965,740,85220496
conditionally,deterministic,3,5.6482422e-03,95502,76540,1931,14584,105720,22695,3.1689146e+01,6.8727404e+00,2.7292304e+00,4.0404040e-03,2.9735721e-03,6.2643694e-03,478,1007,85220496
differently,angled,7,1.3233436e-02,57478,46111,1932,8042,63932,20537,7.3911558e+01,1.6023917e+01,2.7291646e+00,6.5851364e-03,6.2944663e-03,6.8768207e-03,1016,1110,85220496
addictively,tuneful,3,5.6463530e-03,95501,76536,1933,13478,78555,36411,3.1689452e+01,6.8731762e+00,2.7291289e+00,4.3041607e-03,4.7605338e-03,3.9142229e-03,765,629,85220496
individually,programmable,41,7.9577101e-02,18437,14930,1934,3311,17652,16559,4.3177107e+02,9.3385752e+01,2.7285643e+00,1.3132607e-02,2.9229354e-02,8.4481315e-03,4844,1400,85220496
momentarily,unattended,10,1.9034599e-02,46152,37213,1935,7548,35900,30756,1.0549778e+02,2.2861618e+01,2.7282187e+00,6.9228107e-03,1.3081330e-02,4.6948327e-03,2126,763,85220496
acutely,malnourished,86,1.7840614e-01,11083,9050,1936,4828,5315,27932,8.9972144e+02,1.9339630e+02,2.7280268e+00,9.8302566e-03,9.3590531e-02,5.1772192e-03,16580,917,85220496
freely,movable,85,1.7720920e-01,11185,9132,1937,5179,5025,29770,8.8880565e+02,1.9096425e+02,2.7279330e+00,9.2678406e-03,9.8175522e-02,4.8538356e-03,17479,864,85220496
visually,arresting,115,2.7683951e-01,9096,7478,1938,11216,1572,52155,1.1849964e+03,2.5118016e+02,2.7278870e+00,5.0119852e-03,2.2062281e-01,2.5299597e-03,45370,520,85220496
tediously,repetitive,31,6.1060135e-02,22192,18000,1939,6975,88113,2701,3.2593964e+02,7.0410593e+01,2.7277292e+00,7.3950382e-03,4.0137163e-03,4.5835830e-02,675,7709,85220496
dauntingly,capacious,3,5.6674042e-03,95534,76575,1940,13503,78901,36312,3.1667106e+01,6.8683277e+00,2.7275041e+00,4.2979943e-03,4.7304184e-03,3.9244553e-03,763,633,85220496
gleefully,over-the-top,5,9.4990764e-03,70484,56468,1941,13210,40197,49608,5.2749452e+01,1.1434971e+01,2.7274310e+00,4.3802015e-03,1.1367942e-02,2.7064040e-03,1844,439,85220496
insistently,rhythmic,5,9.4950398e-03,70483,56465,1942,12593,107456,12865,5.2751053e+01,1.1435894e+01,2.7273846e+00,4.5516614e-03,2.8864119e-03,1.0663531e-02,468,1729,85220496
grossly,oversimplified,58,1.2028890e-01,14634,11921,1943,7784,5338,40209,6.0670740e+02,1.3043666e+02,2.7272968e+00,6.7622712e-03,9.3355052e-02,3.5013271e-03,16534,620,85220496
meticulously,edited,7,1.3337461e-02,57513,46158,1944,10713,35403,43151,7.3825885e+01,1.6000113e+01,2.7272472e+00,5.2044610e-03,1.3308011e-02,3.2271778e-03,2165,525,85220496
grossly,inflated,90,1.8702984e-01,10738,8753,1945,4532,5349,26595,9.4123835e+02,2.0232334e+02,2.7271789e+00,1.0286890e-02,9.3168035e-02,5.4330712e-03,16534,964,85220496
similarly,sized,195,4.7613582e-01,6099,5013,1946,6248,1481,34988,2.0059498e+03,4.2471181e+02,2.7268628e+00,8.0359351e-03,2.2858497e-01,4.0819773e-03,47681,851,85220496
unavoidably,unsafe,56,1.1204570e-01,14955,12158,1947,4422,68325,2101,5.8777052e+02,1.2681191e+02,2.7266753e+00,1.0487873e-02,5.7658668e-03,5.6739696e-02,985,9694,85220496
biblically,inspired,17,3.2560219e-02,32986,26624,1948,4593,46378,12612,1.7918058e+02,3.8818941e+01,2.7266748e+00,1.0182689e-02,9.5271164e-03,1.0890725e-02,1558,1781,85220496
cheerfully,oddball,6,1.1409591e-02,63143,50670,1949,9703,48237,35092,6.3282380e+01,1.3719520e+01,2.7266055e+00,5.6285178e-03,9.0599650e-03,4.0711718e-03,1471,661,85220496
masterfully,put-together,3,5.6804879e-03,95550,76596,1950,13841,96787,26994,3.1653777e+01,6.8653234e+00,2.7265725e+00,4.2105263e-03,3.4576789e-03,5.3565996e-03,559,866,85220496
great,underfoot,3,5.6907437e-03,95566,76608,1951,14600,64807,45892,3.1644061e+01,6.8629732e+00,2.7259472e+00,4.0376851e-03,6.1866245e-03,2.9883677e-03,1002,484,85220496
smartly,paced,9,1.7259134e-02,49189,39694,1952,9845,98736,8177,9.4832166e+01,2.0546361e+01,2.7258576e+00,5.5693069e-03,3.3468792e-03,1.6391968e-02,548,2684,85220496
bleakly,nihilistic,4,7.5973273e-03,80537,64518,1953,11705,89427,22640,4.2186013e+01,9.1484187e+00,2.7258406e+00,4.8367594e-03,3.9218569e-03,6.2774095e-03,636,1018,85220496
materially,adverse,167,3.3463837e-01,6844,5528,1954,1031,15834,4310,1.7522384e+03,3.7806232e+02,2.7257201e+00,3.1232467e-02,3.2823020e-02,2.9678836e-02,5616,5078,85220496
neatly,allegorical,3,5.6948390e-03,95578,76611,1955,13575,78014,37015,3.1638172e+01,6.8620360e+00,2.7254048e+00,4.2796006e-03,4.8063035e-03,3.8438158e-03,779,623,85220496
maddeningly,inconsistent,299,6.3575727e-01,4317,3519,1956,1182,29530,1116,3.1187128e+03,6.6918753e+02,2.7251891e+00,2.8361394e-02,1.6496826e-02,9.9624283e-02,2995,18090,85220496
insufferably,pretentious,30,5.8582773e-02,22720,18389,1957,4635,65480,4346,3.1550123e+02,6.8251705e+01,2.7249873e+00,1.0124873e-02,6.0996419e-03,2.9441273e-02,1017,4909,85220496
enviably,svelte,3,5.7015392e-03,95590,76625,1958,13738,94498,28222,3.1631360e+01,6.8605040e+00,2.7249274e+00,4.2372881e-03,3.5989516e-03,5.1272585e-03,584,832,85220496
insufferably,arrogant,72,1.4694025e-01,12609,10241,1959,4257,67695,1670,7.5390830e+02,1.6242460e+02,2.7245603e+00,1.0802701e-02,5.8363878e-03,7.0652819e-02,1017,12313,85220496
efficiently,year-round,6,1.1474305e-02,63191,50706,1960,9541,84834,16224,6.3213117e+01,1.3704782e+01,2.7240385e+00,5.7061341e-03,4.2502659e-03,8.6290698e-03,694,1409,85220496
logistically,unfeasible,16,3.0836244e-02,34306,27754,1961,5043,35879,18997,1.6844322e+02,3.6492224e+01,2.7240127e+00,9.4842916e-03,1.3089666e-02,7.4139124e-03,2154,1220,85220496
perhaps,unsurprising,831,2.1694041e+00,1879,1537,1962,1307,1134,9722,8.4834851e+03,1.7857908e+03,2.7239782e+00,2.6583493e-02,2.6634347e-01,1.3961231e-02,59408,3112,85220496
2nd,alternate,6,1.1475479e-02,63194,50707,1963,9191,78513,18259,6.3209369e+01,1.3704516e+01,2.7238104e+00,5.8968059e-03,4.7642107e-03,7.6974026e-03,778,1257,85220496
masterfully,wove,5,9.5702447e-03,70560,56515,1964,11353,97387,15632,5.2666260e+01,1.1418762e+01,2.7234296e+00,4.9554014e-03,3.4205039e-03,8.9274821e-03,559,1459,85220496
eerily,prescient,388,8.2525124e-01,3562,2890,1965,790,5652,5386,4.0453098e+03,8.6832501e+02,2.7232528e+00,3.7831513e-02,8.8969329e-02,2.3963378e-02,16160,4352,85220496
avowedly,secular,57,1.1661191e-01,14801,12049,1966,5658,80399,1669,5.9649697e+02,1.2852574e+02,2.7229694e+00,8.6692015e-03,4.6084754e-03,7.0663261e-02,805,12345,85220496
irresistibly,danceable,30,5.8564527e-02,22723,18387,1967,3785,22709,17438,3.1536134e+02,6.8255764e+01,2.7227972e+00,1.1855365e-02,2.2311406e-02,8.0512886e-03,3719,1342,85220496
heretofore,unexamined,12,2.3208760e-02,41316,33273,1968,7608,29139,33240,1.2625570e+02,2.7350818e+01,2.7227659e+00,6.8827072e-03,1.6797884e-02,4.3176572e-03,2774,713,85220496
intelligently,adaptive,9,1.7445874e-02,49263,39743,1969,11753,110644,6685,9.4664592e+01,2.0504298e+01,2.7224386e+00,4.8192771e-03,2.7370201e-03,1.9829143e-02,453,3282,85220496
vehemently,nationalist,7,1.3460142e-02,57576,46202,1970,9290,88032,12978,7.3684320e+01,1.5972277e+01,2.7224197e+00,5.8381985e-03,4.0199553e-03,1.0585748e-02,660,1738,85220496
supremely,self-confident,95,1.9912666e-01,10318,8406,1971,4130,5555,24528,9.9165586e+02,2.1320847e+02,2.7222919e+00,1.1029839e-02,9.0373728e-02,5.8613385e-03,16177,1049,85220496
quaintly,quixotic,3,5.7401684e-03,95654,76689,1972,14219,100982,25314,3.1591483e+01,6.8517064e+00,2.7220765e+00,4.1208791e-03,3.2196694e-03,5.6925443e-03,526,930,85220496
spontaneously,flammable,13,2.5407057e-02,39217,31712,1973,10536,106805,4831,1.3661713e+02,2.9571029e+01,2.7219863e+00,5.2706264e-03,2.9184143e-03,2.6642027e-02,487,4446,85220496
nutritionally,deficient,162,3.2802605e-01,7029,5669,1974,1135,22659,2990,1.6966873e+03,3.6600858e+02,2.7219800e+00,2.9199712e-02,2.2366259e-02,4.1810010e-02,3867,7229,85220496
enjoyably,trashy,11,2.1211095e-02,43542,35099,1975,6116,50491,18049,1.1574720e+02,2.5085886e+01,2.7219598e+00,8.1723626e-03,8.5639267e-03,7.7865039e-03,1410,1282,85220496
miraculously,undamaged,7,1.3463076e-02,57578,46203,1976,8546,49401,29895,7.3674424e+01,1.5971615e+01,2.7218971e+00,6.2527914e-03,8.7992469e-03,4.8350556e-03,1445,794,85220496
gracefully,sculptural,3,5.7436535e-03,95663,76695,1977,14488,103982,23961,3.1588237e+01,6.8509156e+00,2.7218695e+00,4.0595399e-03,3.0647806e-03,5.9765947e-03,501,977,85220496
steadfastly,pro-israel,7,1.3480384e-02,57593,46215,1978,8810,82101,14576,7.3658878e+01,1.5967709e+01,2.7214895e+00,6.0922541e-03,4.4700242e-03,9.5055508e-03,735,1563,85220496
expertly,run,5,9.6143538e-03,70595,56547,1979,11235,95880,16174,5.2619435e+01,1.1408777e+01,2.7213514e+00,5.0075113e-03,3.5144146e-03,8.6489072e-03,577,1420,85220496
faintly,musty,14,2.7410660e-02,37457,30285,1980,9503,19735,43312,1.4707119e+02,3.1834797e+01,2.7210563e+00,5.7294864e-03,2.6019883e-02,3.2122535e-03,4350,537,85220496
reflexively,deferential,6,1.1579022e-02,63249,50764,1981,11566,103983,11591,6.3116663e+01,1.3681109e+01,2.7209933e+00,4.8800325e-03,3.0647688e-03,1.1858330e-02,505,1954,85220496
mindlessly,malevolent,6,1.1576476e-02,63250,50761,1982,10952,98977,12591,6.3115169e+01,1.3681682e+01,2.7207880e+00,5.1150895e-03,3.3325263e-03,1.0907946e-02,549,1797,85220496
generically,mediterranean,3,5.7555403e-03,95689,76713,1983,13562,85709,32897,3.1574384e+01,6.8482220e+00,2.7207575e+00,4.2826552e-03,4.1877896e-03,4.3648230e-03,686,715,85220496
weakly,deleterious,5,9.6184608e-03,70604,56553,1984,9950,71562,25750,5.2609451e+01,1.1407850e+01,2.7206661e+00,5.5218112e-03,5.4184967e-03,5.6072288e-03,890,921,85220496
home,compostable,6,1.1603371e-02,63264,50778,1985,12436,36084,48450,6.3096701e+01,1.3675636e+01,2.7204599e+00,4.6047583e-03,1.2990085e-02,2.7918636e-03,2145,461,85220496
successively,finer,11,2.1330843e-02,43571,35119,1986,7156,76619,10116,1.1564605e+02,2.5058992e+01,2.7204086e+00,7.2320842e-03,4.9343622e-03,1.3437912e-02,817,2225,85220496
illegally,resident,6,1.1562465e-02,63248,50749,1987,8977,72294,20743,6.3117073e+01,1.3684838e+01,2.7203960e+00,6.0000000e-03,5.3421198e-03,6.8128547e-03,879,1121,85220496
artfully,interwoven,13,2.5274495e-02,39214,31696,1988,6665,74924,8765,1.3663259e+02,2.9600563e+01,2.7201976e+00,7.6605775e-03,5.0902760e-03,1.5354857e-02,845,2549,85220496
heartily,sick,211,5.6238809e-01,5775,4788,1989,8203,100117,310,2.1473347e+03,4.5152984e+02,2.7201858e+00,6.4761671e-03,3.2692229e-03,2.8284872e-01,744,64418,85220496
doggedly,persistent,43,8.8381685e-02,17923,14537,1990,7914,96207,1687,4.4951086e+02,9.6870903e+01,2.7201488e+00,6.6666667e-03,3.4929443e-03,7.0003144e-02,613,12287,85220496
solely,responsible,7939,3.4907805e+01,218,171,1991,335,13630,106,7.6139974e+04,1.5263115e+04,2.7201236e+00,7.1936970e-02,3.8406371e-02,5.4822676e-01,14420,206301,85220496
here,undefeated,7,1.3541719e-02,57624,46237,1992,9560,41118,37163,7.3601832e+01,1.5953908e+01,2.7199169e+00,5.6956876e-03,1.1054605e-02,3.8261818e-03,1826,632,85220496
passively,suicidal,14,2.7457878e-02,37461,30291,1993,9181,98875,5159,1.4701029e+02,3.1824332e+01,2.7199072e+00,5.9009484e-03,3.3380861e-03,2.4995767e-02,559,4186,85220496
rabidly,leftist,11,2.1316105e-02,43572,35116,1994,6222,59325,14497,1.1564042e+02,2.5062294e+01,2.7198810e+00,8.0586081e-03,6.9442679e-03,9.5551192e-03,1149,1581,85220496
accurately,descriptive,43,8.6307641e-02,17894,14483,1995,4617,68638,2853,4.5047163e+02,9.7314363e+01,2.7193226e+00,1.0151086e-02,5.7299685e-03,4.3700801e-02,982,7490,85220496
evenly,golden,68,1.3643378e-01,13073,10631,1996,2513,44109,3221,7.1240141e+02,1.5390389e+02,2.7193072e+00,1.6142433e-02,1.0150896e-02,3.9025274e-02,1739,6686,85220496
provably,false,255,5.9528371e-01,4919,4046,1997,3074,57480,565,2.6312605e+03,5.6036803e+02,2.7189940e+00,1.3970306e-02,7.2594603e-03,1.7581827e-01,1447,35059,85220496
elaborately,stylized,4,7.7262399e-03,80690,64661,1998,11443,73974,30876,4.2050272e+01,9.1191893e+00,2.7183815e+00,4.9230769e-03,5.1780932e-03,4.6748405e-03,854,771,85220496
blazingly,fast,544,1.9761347e+00,2819,2383,1999,6982,92556,146,5.3388256e+03,1.0909854e+03,2.7178668e+00,7.3906516e-03,3.7173383e-03,4.7010512e-01,1153,146060,85220496
borderline,pornographic,20,3.9203808e-02,29719,24093,2000,4494,31389,18075,2.0993036e+02,4.5468145e+01,2.7178059e+00,1.0338589e-02,1.5342891e-02,7.7731299e-03,2568,1301,85220496
determinedly,non-political,3,5.8008228e-03,95776,76777,2001,15373,61128,49439,3.1529971e+01,6.8380115e+00,2.7177202e+00,3.8709677e-03,6.6686302e-03,2.7195621e-03,1101,449,85220496
oppressively,conformist,4,7.7453199e-03,80712,64679,2002,12347,58964,40751,4.2032985e+01,9.1149046e+00,2.7175730e+00,4.6296296e-03,7.0040024e-03,3.4475897e-03,1158,570,85220496
alike,detestable,4,7.7408608e-03,80710,64673,2003,11475,73199,31360,4.2035174e+01,9.1159050e+00,2.7175602e+00,4.9140049e-03,5.2530194e-03,4.5994237e-03,868,760,85220496
efficiently,indoors,3,5.7982296e-03,95775,76772,2004,13636,85469,33262,3.1530033e+01,6.8385941e+00,2.7175339e+00,4.2674253e-03,4.2053747e-03,4.3144469e-03,694,712,85220496
whimsically,macabre,6,1.1673201e-02,63309,50823,2005,11649,104335,11604,6.3019386e+01,1.3660001e+01,2.7174567e+00,4.8543689e-03,3.0460147e-03,1.1834708e-02,506,1966,85220496
loosely,thematic,13,2.5419624e-02,39244,31714,2006,6271,34246,25639,1.3647082e+02,2.9568237e+01,2.7172665e+00,8.0098583e-03,1.3817597e-02,5.6241576e-03,2307,939,85220496
eternally,grateful,4663,1.5830347e+01,358,273,2007,346,13398,177,4.6158255e+04,9.4886477e+03,2.7165868e+00,7.1434590e-02,3.9028179e-02,4.1079960e-01,11314,119239,85220496
down,south,41,8.1752739e-02,18504,14979,2008,3279,18615,16115,4.2950927e+02,9.2905469e+01,2.7162676e+00,1.3238618e-02,2.7704101e-02,8.6751139e-03,4717,1477,85220496
safely,off-road,6,1.1720185e-02,63330,50843,2009,12704,35637,49396,6.2977519e+01,1.3649534e+01,2.7161672e+00,4.5214770e-03,1.3190114e-02,2.7220156e-03,2200,454,85220496
electorally,saleable,3,5.8187880e-03,95808,76804,2010,14256,70297,42854,3.1509710e+01,6.8339827e+00,2.7161238e+00,4.1124058e-03,5.5551023e-03,3.2545799e-03,920,539,85220496
demographically,declining,4,7.7786921e-03,80760,64705,2011,13406,52119,46661,4.2001430e+01,9.1074357e+00,2.7160087e+00,4.3243243e-03,8.2144940e-03,2.9268953e-03,1364,486,85220496
loudly,broadcast,3,5.8212053e-03,95816,76806,2012,14315,100923,25752,3.1507285e+01,6.8334416e+00,2.7159524e+00,4.1011620e-03,3.2230478e-03,5.6071115e-03,534,929,85220496
lovably,neurotic,11,2.1581651e-02,43633,35161,2013,7620,81937,9264,1.1539749e+02,2.5003149e+01,2.7156551e+00,6.8750000e-03,4.4829456e-03,1.4618529e-02,751,2449,85220496
infectiously,poppy,5,9.7568078e-03,70713,56665,2014,10608,56740,35198,5.2468996e+01,1.1376839e+01,2.7146458e+00,5.2465897e-03,7.3820751e-03,4.0571668e-03,1230,676,85220496
easily,navigable,783,2.6566381e+00,2034,1695,2015,3555,357,22519,7.7438798e+03,1.5935106e+03,2.7145830e+00,1.2453676e-02,4.2712649e-01,6.3063752e-03,123919,1827,85220496
optimally,hydrate,8,1.5674046e-02,53180,42745,2016,8113,76863,14230,8.3911501e+01,1.8188915e+01,2.7142872e+00,6.5386187e-03,4.9135250e-03,9.7133856e-03,822,1625,85220496
mercilessly,deadpan,3,5.8474666e-03,95863,76846,2017,14458,102385,25215,3.1480428e+01,6.8275771e+00,2.7140118e+00,4.0677966e-03,3.1484605e-03,5.7140667e-03,524,951,85220496
brutally,repressed,42,8.9754289e-02,18296,14864,2018,11674,5396,52853,4.3674863e+02,9.3907783e+01,2.7134439e+00,4.8448495e-03,9.2517590e-02,2.4825911e-03,16885,453,85220496
scrupulously,even-handed,10,1.9663533e-02,46338,37367,2019,7057,42215,26022,1.0483358e+02,2.2720440e+01,2.7134318e+00,7.3260073e-03,1.0708633e-02,5.5509160e-03,1798,932,85220496
spatially,discrete,20,3.9564825e-02,29752,24110,2020,4335,49412,10120,2.0954646e+02,4.5388525e+01,2.7134316e+00,1.0652463e-02,8.7972528e-03,1.3432559e-02,1486,2269,85220496
vibrantly,free-market,4,7.8327636e-03,80819,64764,2021,14414,48026,50893,4.1948505e+01,9.0954020e+00,2.7132608e+00,4.0774720e-03,9.1145839e-03,2.6195792e-03,1524,438,85220496
hilariously,deadpan,49,1.0054518e-01,16446,13341,2022,4822,10299,26616,5.1154477e+02,1.1042348e+02,2.7131266e+00,9.8383696e-03,5.1419559e-02,5.4278163e-03,9010,951,85220496
woefully,understaffed,140,2.9740038e-01,7859,6371,2023,2298,6490,14228,1.4565489e+03,3.1338888e+02,2.7129077e+00,1.7341756e-02,7.9288018e-02,9.7140005e-03,14384,1762,85220496
masterfully,manipulative,13,2.5863931e-02,39315,31782,2024,9406,99746,5575,1.3611420e+02,2.9470406e+01,2.7128793e+00,5.7752110e-03,3.2905748e-03,2.3209698e-02,559,3943,85220496
semantically,equivalent,69,1.4599962e-01,13008,10600,2025,5350,78228,1449,7.1809501e+02,1.5457400e+02,2.7126114e+00,9.0497738e-03,4.7876546e-03,7.9600808e-02,865,14384,85220496
gently,propulsive,12,2.3943078e-02,41458,33396,2026,11427,19871,49463,1.2560054e+02,2.7188481e+01,2.7125651e+00,4.9281314e-03,2.5866354e-02,2.7176483e-03,4407,463,85220496
sincerely,remorseful,46,9.2370596e-02,17113,13840,2027,2714,21602,12093,4.8117293e+02,1.0409476e+02,2.7125443e+00,1.5361496e-02,2.3567084e-02,1.1361001e-02,4041,1948,85220496
weakly,symmetric,4,7.8326228e-03,80828,64762,2028,11576,72501,32119,4.1940905e+01,9.0954332e+00,2.7124232e+00,4.8780488e-03,5.3229367e-03,4.4856282e-03,890,750,85220496
