hit_id,adv_form,adj_form,token_str,text_window,masked,scores,moderate_total,precise_total,compare_total,weak_intense_total,meas_intense_total,mod_intense_total,good_intense_total,epistemic_total,serious_intense_total,observable_total,fear_intense_total,taboo_intense_total,absurd_intense_total,crazy_intense_total,disbelief_intense_total,unease_intense_total,excess_intense_total,max_intense_total,EDM_Morzycki_total,Mmod_SoltWilson_total,negative_total,positive_total,NPS_total,PS_rescuer_total,PPS_total,comparative_sample_total,sufficient_sample_total,intense_sample_total,min_threshold_sample_total,max_threshold_sample_total,extreme_sample_total
pcc_eng_29_108.6453_x1739679_012:34-35,too,confusing,"This is much more neutral than describing Derbyshire as a "" white supremist , "" since he would disagree with that terminology , or as a "" race realist , "" which is too confusing for Eagle readers .",""" which is too confusing for Eagle readers","This is much more neutral than describing Derbyshire as a "" white supremist , "" since he would disagree with that terminology , or as a "" race realist , "" which is [MASK] confusing for Eagle readers .","{'somewhat': 0.1504622846841812, 'often': 0.06267578899860382, 'particularly': 0.055695001035928726, 'more': 0.05563686788082123, 'especially': 0.04887773096561432, 'too': 0.037556856870651245, 'extremely': 0.03668234124779701, 'also': 0.03087625652551651, 'very': 0.030818097293376923, 'highly': 0.029748421162366867, 'sometimes': 0.028240280225872993, 'potentially': 0.027494248002767563, 'considered': 0.02078595571219921, 'quite': 0.017521532252430916, 'generally': 0.01725849136710167, 'rather': 0.013458204455673695, 'frequently': 0.01341747771948576, 'increasingly': 0.012484514154493809, 'equally': 0.011818679980933666, 'usually': 0.010394349694252014, 'mostly': 0.010115205310285091, 'inherently': 0.00944241788238287, 'still': 0.008879396133124828, 'slightly': 0.007235425524413586, 'therefore': 0.006975495722144842, 'relatively': 0.006791675463318825, 'less': 0.006788690108805895, 'fairly': 0.005357818678021431, 'probably': 0.0053552850149571896, 'mildly': 0.005244632717221975}",0.00724,0.0,0.06243,0.04834,0.02975,0.14126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16928,0.0,0.08649,0.0,0.03756,0.16928,0.06922,0.03756,0.14072,0.00724,0.0,0.0
pcc_eng_29_109.3674_x1746168_30:17-18,beyond,overjoyed,So the second time I did IVF and the pregnancy test came up positive I was beyond overjoyed .,positive I was beyond overjoyed .,So the second time I did IVF and the pregnancy test came up positive I was [MASK] overjoyed .,"{'totally': 0.08236406743526459, 'completely': 0.07999849319458008, 'really': 0.0463680699467659, 'very': 0.044518906623125076, 'quite': 0.042991433292627335, 'almost': 0.02796524204313755, 'truly': 0.027831124141812325, 'instantly': 0.027320867404341698, 'actually': 0.02701292559504509, 'absolutely': 0.025527268648147583, 'pretty': 0.02498982846736908, 'not': 0.024736663326621056, 'somewhat': 0.024096213281154633, 'equally': 0.023229148238897324, 'still': 0.021776093170046806, 'never': 0.017822980880737305, 'immediately': 0.01677878573536873, 'genuinely': 0.016374263912439346, 'extremely': 0.015176262706518173, 'slightly': 0.01409200020134449, 'feeling': 0.012159178033471107, 'just': 0.011973785236477852, 'mostly': 0.011321760714054108, 'suddenly': 0.010061776265501976, 'also': 0.009547890163958073, 'greatly': 0.009506749920547009, 'thoroughly': 0.008698968216776848, 'so': 0.007866717875003815, 'too': 0.007598229218274355, 'pleasantly': 0.007500567473471165}",0.01409,0.0,0.0,0.13388,0.00951,0.01518,0.0,0.07122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16236,0.0375,0.04909,0.04256,0.0,0.0,0.0076,0.04909,0.0,0.01546,0.14905,0.01409,0.08,0.0375
pcc_eng_29_108.3680_x1735203_50:11-12,always,important,"The need for fast , accurate and balanced information is always important .",balanced information is always important .,"The need for fast , accurate and balanced information is [MASK] important .","{'especially': 0.13646486401557922, 'particularly': 0.13469594717025757, 'very': 0.10508524626493454, 'also': 0.08387703448534012, 'extremely': 0.07214526832103729, 'equally': 0.07175230979919434, 'therefore': 0.054589562118053436, 'increasingly': 0.05100851505994797, 'more': 0.01999654993414879, 'highly': 0.017925355583429337, 'critically': 0.016886834055185318, 'strategically': 0.016574323177337646, 'always': 0.013680228032171726, 'still': 0.012182006612420082, 'most': 0.010021046735346317, 'quite': 0.00929358508437872, 'not': 0.008447956293821335, 'historically': 0.008375110104680061, 'thus': 0.006228568032383919, 'less': 0.005523628555238247, 'fundamentally': 0.005474525969475508, 'considered': 0.005464677698910236, 'often': 0.005456735845655203, 'economically': 0.004346786066889763, 'nevertheless': 0.004039242397993803, 'inherently': 0.0035108793526887894, 'hugely': 0.003009810810908675, 'immensely': 0.003005464095622301, 'so': 0.0028900012839585543, 'culturally': 0.0028388984501361847}",0.0,0.0,0.03554,0.11438,0.02094,0.34331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00845,0.01914,0.0,0.0,0.0,0.03554,0.00289,0.32122,0.0,0.0,0.0
pcc_eng_29_108.5679_x1738439_104:6-7,very,insistent,"But she was very , very insistent and persistent on bringing this up .","was very , very insistent and persistent on","But she was very , [MASK] insistent and persistent on bringing this up .","{'very': 0.9877217411994934, 'so': 0.003212757408618927, 'extremely': 0.0022793682292103767, 'terribly': 0.0012535264249891043, 'too': 0.0007900081691332161, 'quite': 0.0005895078647881746, 'rather': 0.00043212814489379525, 'absolutely': 0.0003909242805093527, 'most': 0.00037248042644932866, 'incredibly': 0.00033138543949462473, 'especially': 0.00021917533013038337, 'really': 0.00020088696328457445, 'particularly': 0.00018497205746825784, 'highly': 0.00015205623640213162, 'almost': 0.00011212607932975516, 'more': 9.935696289176121e-05, 'always': 8.814013563096523e-05, 'definitely': 8.026858267839998e-05, 'exceptionally': 7.78527173679322e-05, 'deliberately': 6.275819760048762e-05, 'intensely': 5.9132744354428723e-05, 'much': 5.6814984418451786e-05, 'somewhat': 5.0106067646993324e-05, 'dangerously': 4.8656158469384536e-05, 'certainly': 4.700825229519978e-05, 'fiercely': 4.523343886830844e-05, 'immensely': 3.643125091912225e-05, 'totally': 3.5222059523221105e-05, 'unusually': 3.516678043524735e-05, 'fairly': 3.369513797224499e-05}",0.0,0.0,0.00047,0.98851,0.00015,0.00268,0.0,0.00013,0.0,0.0,0.0013,0.0,0.0,0.0,0.00033,0.0,0.0,4e-05,0.00039,0.00052,0.0,9e-05,0.0,0.00079,0.00052,0.00047,0.004,0.99098,0.0,0.0,0.00039
pcc_eng_29_108.4756_x1736960_09:6-7,infinitely,many,Euclid proves that there are infinitely many primes .,that there are infinitely many primes .,Euclid proves that there are [MASK] many primes .,"{'infinitely': 0.990444004535675, 'so': 0.0032388356048613787, 'too': 0.0019080685451626778, 'sufficiently': 0.0008866143762134016, 'indeed': 0.0005815702024847269, 'infinite': 0.00031491133267991245, 'finite': 0.0002528912154957652, 'not': 0.00024029589258134365, 'very': 0.00019590414012782276, 'such': 0.0001395158760715276, 'thus': 0.00010987539280904457, 'relatively': 0.00010422286140965298, 'exceptionally': 9.760290413396433e-05, 'always': 7.320396252907813e-05, 'absolutely': 7.232075586216524e-05, 'really': 7.065542013151571e-05, 'equally': 6.613426376134157e-05, 'quite': 6.272182508837432e-05, 'still': 4.8830897867446765e-05, 'as': 4.669601548812352e-05, 'unusually': 4.5797376515110955e-05, 'also': 3.948085941374302e-05, 'only': 3.656836270238273e-05, 'uniquely': 3.4087217500200495e-05, 'extremely': 2.8144642783445306e-05, 'therefore': 2.5150042347377166e-05, 'similarly': 2.195488559664227e-05, 'possibly': 2.128074447682593e-05, 'naturally': 2.0710147509817034e-05, 'surprisingly': 1.9132359739160165e-05}",0.0,0.0,0.0,0.00033,0.0,3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0,0.00024,7e-05,0.0,0.00194,0.0,0.00015,0.00515,0.00036,0.0,0.0,7e-05
pcc_eng_29_109.5338_x1748819_31:3-4,also,great,It 's also great for entertaining because it can be made a day or two in advance .,It 's also great for entertaining because,It 's [MASK] great for entertaining because it can be made a day or two in advance .,"{'really': 0.22824200987815857, 'especially': 0.05938929691910744, 'also': 0.05782535672187805, 'very': 0.05379737541079521, 'probably': 0.05370781943202019, 'not': 0.05212107300758362, 'always': 0.04261591285467148, 'usually': 0.03824607655405998, 'particularly': 0.03564096987247467, 'considered': 0.02781500853598118, 'quite': 0.026891978457570076, 'pretty': 0.025465913116931915, 'certainly': 0.022216850891709328, 'actually': 0.019661612808704376, 'extremely': 0.014928766526281834, 'so': 0.013175480999052525, 'too': 0.012352367863059044, 'generally': 0.01092930231243372, 'absolutely': 0.009313716553151608, 'a': 0.007188140414655209, 'still': 0.006393383722752333, 'truly': 0.006354231853038073, 'just': 0.0062410300597548485, 'often': 0.005893041379749775, 'sometimes': 0.005658657755702734, 'definitely': 0.005649711471050978, 'ideally': 0.005531545728445053, 'incredibly': 0.0052316258661448956, 'obviously': 0.004696420393884182, 'technically': 0.0038952853064984083}",0.0,0.0,0.0,0.30893,0.0,0.10996,0.0,0.05388,0.0,0.0047,0.0,0.0,0.0,0.0,0.00523,0.0,0.0,0.0,0.01555,0.02547,0.05212,0.08676,0.0,0.01235,0.02547,0.0,0.02553,0.3595,0.0,0.0,0.01555
pcc_eng_29_109.3731_x1746250_3:10-11,totally,glam,Gintime was there for the launch and it was totally glam .,and it was totally glam .,Gintime was there for the launch and it was [MASK] glam .,"{'wearing': 0.0801854357123375, 'very': 0.03740999475121498, 'totally': 0.034561753273010254, 'playing': 0.031244615092873573, 'definitely': 0.026627067476511, 'mostly': 0.025044918060302734, 'pretty': 0.018646134063601494, 'really': 0.01149030588567257, 'completely': 0.011427725665271282, 'getting': 0.009808983653783798, 'too': 0.009088089689612389, 'called': 0.00866294652223587, 'a': 0.008550620637834072, 'predominantly': 0.00724080391228199, 'being': 0.007195004262030125, 'slightly': 0.0067295776680111885, 'still': 0.006517730187624693, 'pure': 0.006393330171704292, 'looking': 0.006190030835568905, 'actually': 0.006127423606812954, 'quite': 0.006042385008186102, 'almost': 0.005895869806408882, 'styled': 0.005658658687025309, 'going': 0.0056225876323878765, 'replacing': 0.005598910618573427, 'not': 0.0055626449175179005, 'just': 0.0054547437466681, 'celebrating': 0.005411056336015463, 'dubbed': 0.005217867903411388, 'absolutely': 0.005198072642087936}",0.00673,0.0,0.0,0.05494,0.0,0.0,0.0,0.03275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04599,0.01065,0.01865,0.00556,0.0,0.0,0.00909,0.01865,0.0,0.00909,0.05494,0.00673,0.01143,0.01065
pcc_eng_29_109.5777_x1749524_08:3-4,always,busy,"I was always busy , late , running around from meeting to meeting , ignoring the stress signals my body gave me while having a voice inside of me that asked how I am contributing to humanity and the planet on a larger scale .","I was always busy , late ,","I was [MASK] busy , late , running around from meeting to meeting , ignoring the stress signals my body gave me while having a voice inside of me that asked how I am contributing to humanity and the planet on a larger scale .","{'too': 0.1668727993965149, 'always': 0.10148458927869797, 'really': 0.0628478154540062, 'very': 0.05776134133338928, 'extremely': 0.05263474956154823, 'incredibly': 0.04857553541660309, 'already': 0.03698340430855751, 'constantly': 0.03564952313899994, 'still': 0.03346245735883713, 'so': 0.023687422275543213, 'pretty': 0.021256932988762856, 'getting': 0.021204935386776924, 'suddenly': 0.015262801200151443, 'terribly': 0.013002853840589523, 'unusually': 0.01263192854821682, 'kept': 0.011751648038625717, 'usually': 0.01040658913552761, 'rather': 0.00909838080406189, 'normally': 0.008607197552919388, 'overly': 0.006671140901744366, 'quite': 0.005908869206905365, 'also': 0.005831224378198385, 'fairly': 0.005484776105731726, 'obviously': 0.005006787832826376, 'damn': 0.0048474096693098545, 'especially': 0.004817915614694357, 'surprisingly': 0.0045439633540809155, 'mentally': 0.004471070133149624, 'nowhere': 0.004314308054745197, 'uncomfortably': 0.00416840985417366}",0.0,0.0,0.0,0.12652,0.0,0.05745,0.0,0.0,0.0,0.00501,0.013,0.0,0.0,0.0,0.04858,0.0,0.00667,0.0,0.0,0.03584,0.0,0.1205,0.0,0.16687,0.03584,0.0,0.19056,0.17915,0.0,0.0,0.0
pcc_eng_29_108.0576_x1730133_66:09-10,somewhat,good,Also whenever you have a product that is somewhat good to your selected audience someone will always hate it .,product that is somewhat good to your selected,Also whenever you have a product that is [MASK] good to your selected audience someone will always hate it .,"{'very': 0.21486486494541168, 'really': 0.1551748812198639, 'particularly': 0.06753193587064743, 'so': 0.05636599287390709, 'especially': 0.03285185247659683, 'genuinely': 0.02915763296186924, 'too': 0.02909213863313198, 'extremely': 0.026774518191814423, 'deemed': 0.023726679384708405, 'quite': 0.01667211763560772, 'exceptionally': 0.01660640724003315, 'perfectly': 0.014630651101469994, 'pretty': 0.014012016355991364, 'truly': 0.013465025462210178, 'not': 0.012974689714610577, 'reasonably': 0.011609327048063278, 'generally': 0.01120342593640089, 'equally': 0.011149035766720772, 'considered': 0.009773880243301392, 'absolutely': 0.009296642616391182, 'sufficiently': 0.00896325334906578, 'actually': 0.008255689404904842, 'surprisingly': 0.007845284417271614, 'always': 0.006500666495412588, 'something': 0.00630244379863143, 'incredibly': 0.005354306194931269, 'obviously': 0.0047777877189219, 'relatively': 0.004619095474481583, 'totally': 0.004608267452567816, 'fairly': 0.003942669369280338}",0.01161,0.0,0.0,0.38671,0.0,0.12716,0.0,0.05088,0.0,0.00478,0.0,0.0,0.0,0.0,0.00535,0.0,0.0,0.01924,0.0093,0.01795,0.01297,0.0065,0.0,0.02909,0.01795,0.00462,0.08546,0.48102,0.0,0.01463,0.0093
pcc_eng_29_109.0381_x1740924_63:1-2,Most,Popular,Most Popular Topics,Most Popular Topics, [MASK] Popular Topics,"{'•': 0.08830691874027252, 'other': 0.06232930347323418, 'most': 0.04715196043252945, 'more': 0.03626980260014534, 'some': 0.02723720110952854, 'many': 0.022654222324490547, 'among': 0.01888018473982811, 'socially': 0.018649468198418617, 'current': 0.01626252569258213, 'various': 0.01459198072552681, 'miscellaneous': 0.009946155361831188, 'several': 0.009829112328588963, 'besides': 0.009050759486854076, 'mostly': 0.008632687851786613, 'less': 0.008211195468902588, 'discussing': 0.007474072277545929, 'on': 0.006319647189229727, 'very': 0.006053955759853125, '10': 0.005545745138078928, '·': 0.005451132543385029, 'increasingly': 0.005397367756813765, '20': 0.005107040982693434, 'extremely': 0.004379571415483952, 'amongst': 0.004098976496607065, 'numerous': 0.00371573306620121, '9': 0.00365105620585382, 'the': 0.0035064697731286287, 'two': 0.0033813572954386473, 'five': 0.0031783031299710274, 'all': 0.003148510353639722}",0.0,0.0,0.09163,0.00605,0.0,0.00438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02724,0.0,0.0,0.0,0.09163,0.0,0.01043,0.0,0.0,0.0
pcc_eng_29_109.4112_x1746870_20:34-35,as,many,"With added features usually far beyond what is offered with standard non -Vo IP solutions , including call hunting and interactive voice response , businesses also save by not needing to pay for as many service add-ons .",to pay for as many service add-ons .,"With added features usually far beyond what is offered with standard non -Vo IP solutions , including call hunting and interactive voice response , businesses also save by not needing to pay for [MASK] many service add-ons .","{'too': 0.6001491546630859, 'so': 0.09939318150281906, 'the': 0.03715667128562927, 'their': 0.02882719226181507, 'very': 0.023004069924354553, 'as': 0.021197639405727386, 'its': 0.014390384778380394, 'these': 0.011267303489148617, 'how': 0.010163810104131699, 'relatively': 0.008303355425596237, 'such': 0.0067297895438969135, 'overly': 0.00656324764713645, 'sufficiently': 0.00520171457901597, 'a': 0.004980243742465973, 'purchasing': 0.004915851168334484, 'quite': 0.004545262083411217, 'having': 0.003663386683911085, 'fairly': 0.002545636147260666, 'extremely': 0.002490690443664789, 'this': 0.002295735524967313, 'that': 0.002216147258877754, 'with': 0.0020381419453769922, 'them': 0.0019952545408159494, 'those': 0.0019509332487359643, 'equally': 0.0018980250461027026, 'buying': 0.0018481389852240682, 'making': 0.00167631555814296, 'like': 0.0016044159419834614, 'unusually': 0.0015816950472071767, 'infinitely': 0.0014270255342125893}",0.0,0.0,0.0,0.02755,0.0,0.00249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00656,0.0,0.0,0.00255,0.0,0.0,0.0,0.60015,0.00255,0.0295,0.69954,0.03004,0.0,0.0,0.0
pcc_eng_29_108.0692_x1730315_34:6-7,very,good,Ones article can be a very good illustration of the item .,can be a very good illustration of the,Ones article can be a [MASK] good illustration of the item .,"{'very': 0.29609689116477966, 'fairly': 0.17714355885982513, 'pretty': 0.16957618296146393, 'reasonably': 0.16635654866695404, 'particularly': 0.06231395900249481, 'relatively': 0.0277952179312706, 'really': 0.016654202714562416, 'rather': 0.008074033074080944, 'quite': 0.0070297024212777615, 'remarkably': 0.006219981703907251, 'surprisingly': 0.004690657835453749, 'good': 0.004602165427058935, 'perfectly': 0.004350723698735237, 'moderately': 0.004080342594534159, 'comparatively': 0.003808048088103533, 'generally': 0.003499650629237294, 'potentially': 0.003390907309949398, 'sufficiently': 0.0022361886221915483, 'visually': 0.0019067778484895825, 'truly': 0.001706350944004953, 'somewhat': 0.0016469494439661503, 'more': 0.0016082862857729197, 'damn': 0.001088369870558381, 'little': 0.000684703525621444, 'extremely': 0.0006349250325001776, 'especially': 0.0005275387084111571, 'exceptionally': 0.0005152237135916948, 'historically': 0.0005054983776062727, 'real': 0.0004713702655863017, 'thoroughly': 0.000449817453045398}",0.17044,0.0,0.00161,0.31978,0.0,0.06348,0.0,0.00171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00435,0.0,0.35644,0.0,0.0,0.0,0.0,0.35644,0.0294,0.0,0.38273,0.0,0.00435,0.0
